ventana_id,perfil_id,estado_alcance_mvp,fecha_corte,periodo_desde,periodo_hasta,tipo_ventana,dias_observados,transacciones_observadas,porcentaje_transacciones_clasificables,ingresos_generados,apoyos_recibidos,prestamos_recibidos,devoluciones_y_reembolsos,otros_recursos_recibidos,gastos_totales,gastos_esenciales,gastos_hobbies,inversion_productiva,pagos_deuda,transferencias_propias,liquidez_inicial,liquidez_final,deuda_inicial,deuda_final,actividad_A,balance_operativo_B,presion_deficit_Q,caida_maxima_M,tiempo_sin_recuperar_U_dias,recuperacion_R,curvatura_K,variabilidad_ingresos_V,cobertura_esencial_L_meses,dependencia_externa_X,crecimiento_deuda_J,estado_trayectoria,estado_calculo,calidad_datos,nivel_incertidumbre,factores_positivos,factores_atencion,informacion_faltante,explicacion_periodo,fuente_etiqueta,particion,historia_financiera_controlada,es_sintetico,version_metodologia,version_esquema,huella_registro,ingresos_fijos,ingresos_variables,ingresos_estacionales,periodos_sin_ingreso,gastos_fijos,gastos_variables,pagos_capital,pagos_intereses,nueva_deuda
VEN_0150_2,PERF_0150,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,66,96.9697,5766000,0,0,420000,0,7292000,3231000,659000,1816000,434000,74000,2007940,901940,7924293,7924293,13058000,-1526000,1526000,2428000,45,0.3178,-9716.3934,0.078,0.5583,0.0,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -1526000 COP y una cobertura estimada de 0.56 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,3fe8f60cbf9c10906439eb529f4f5bdde47d4ed10f74d005d07579184fca9838,6186000,0,0,0,6040000,1252000,0,434000,0
VEN_0150_3,PERF_0150,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,100,98.0,8838000,279000,0,420000,0,11467000,5071000,1071000,3002000,728000,336000,2007940,77940,7924293,7924293,20584000,-2350000,2350000,2760000,75,0.0275,-807.7824,0.0693,0.0461,0.0293,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -2350000 COP y una cobertura estimada de 0.05 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,158b21ec60c218d89d900d49b7750781965f9bab58319b1f8192f77321b34193,9258000,279000,0,0,9247000,2220000,0,728000,0
VEN_0151_1,PERF_0151,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,96.875,12267000,0,0,0,0,7357000,4324000,1305000,928000,0,433000,21473008,26383008,0,0,19624000,4910000,0,3854000,0,1.0,0.0,0.0,6.1015,0.0,0.0,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 4910000 COP y una cobertura estimada de 6.10 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,e24f6378ac8bba3887575560cb9077698b8ec65ff211ef632b617c96c84ede96,0,0,12267000,0,5203000,2154000,0,0,0
VEN_0151_2,PERF_0151,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,56,94.6429,12267000,1100000,0,0,0,26705000,16699000,3530000,4625000,0,433000,21473008,8135008,0,0,40072000,-13338000,13338000,18248000,32,0.3083,-382322.4044,1.0,0.9743,0.0823,0.0,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -13338000 COP y una cobertura estimada de 0.97 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,ed2afb1749316f26c0d4eb044f01be4de15bb31b8a616cae2ce570f051504034,0,1100000,12267000,1,17078000,9627000,0,0,0
VEN_0151_3,PERF_0151,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,87,95.4023,20332000,1100000,0,80000,0,46053000,26773000,6237000,8763000,0,1111000,21473008,-3067992,0,0,67485000,-24621000,24621000,29979000,62,0.0,-51904.7019,0.751,0.0,0.0511,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24621000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,bfd0a249a1d71565fedb6f48eff78f390c18d5324f77e26aaa0a12e4af3c804f,0,1180000,20332000,1,32352000,13701000,0,0,0
VEN_0152_1,PERF_0152,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,34,100.0,5333000,242000,0,0,0,5087000,2995000,566000,385000,308000,155000,9999621,10487621,3100170,2930170,10662000,488000,0,2047000,2,0.9258,0.0,0.0,3.5017,0.0434,-0.0548,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 488000 COP y una cobertura estimada de 3.50 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,de3e95bdeec9b54f3feb4488dfdb8f3dcf67185bf017e2c29d23ffd3e030f5d3,0,242000,5333000,0,3114000,1973000,170000,138000,0
VEN_0152_2,PERF_0152,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,62,98.3871,5333000,242000,0,0,0,10174000,6014000,1086000,1051000,308000,870000,9999621,5400621,3100170,2930170,15749000,-4599000,4599000,5928000,33,0.4767,-91660.1093,1.0,1.796,0.0434,-0.0548,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -4599000 COP y una cobertura estimada de 1.80 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,bb3abbefa7cf0fab8c930a6f7ad7e1f768593e5a3750700d2fc52635991274f3,0,242000,5333000,1,6782000,3392000,170000,138000,0
VEN_0152_3,PERF_0152,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,95,96.8421,9266000,550000,0,0,0,17564000,10957000,1491000,2280000,842000,975000,9999621,2251621,3100170,2930170,27380000,-7748000,7748000,11251000,63,0.1988,-9749.4145,0.7309,0.6165,0.056,-0.0548,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -7748000 COP y una cobertura estimada de 0.62 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,c965d03e1a2320724f80be3d32bb7a491921a646cd23c263c97a55541e4f17d2,0,550000,9266000,1,11282000,6282000,170000,672000,0
VEN_0153_1,PERF_0153,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,19,100.0,0,500000,0,0,0,6938000,4175000,253000,1018000,673000,226000,676283,-5761717,11732518,11352518,7438000,-6438000,6438000,6438000,27,0.0,0.0,0.0,0.0,1.0,-0.0324,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -6438000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,48a0db0488e5938e2d5e8a2348d0c74446162449ee3348f75988a5cbd2dacd0e,500000,0,0,1,4625000,2313000,380000,293000,0
VEN_0153_2,PERF_0153,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,40,100.0,0,1000000,590000,130000,0,15794000,10112000,743000,3316000,673000,226000,676283,-13397717,11732518,11942518,16794000,-14794000,14794000,14347000,58,0.0,-27924.5902,0.0,0.0,0.9244,0.0179,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -14794000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,9e01a73869b9d5f3e9fc098a688b43340b2c5bde6c3cdd3db4bb80a8f1f41c12,1590000,130000,0,2,9538000,6256000,380000,293000,590000
VEN_0153_3,PERF_0153,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,60,98.3333,0,1500000,1180000,130000,0,24650000,15897000,1455000,3876000,673000,1353000,676283,-21163717,11732518,12532518,26150000,-23150000,23150000,21840000,88,0.0,-11871.0142,0.0,0.0,0.9537,0.0682,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -23150000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,02a81d96d2ad7728f280a1a6b4423b11f321213c9ae24f1c25a7f3cfec920871,2680000,130000,0,3,14104000,10546000,380000,293000,1180000
VEN_0154_1,PERF_0154,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,100.0,5133000,0,994000,140000,0,14904000,6806000,1204000,4079000,818000,569000,1783725,-6853275,33372333,33548333,20037000,-9771000,9771000,10602000,29,0.0,0.0,0.0,0.0,0.1586,0.0053,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -9771000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,6097581d5090c54f07a679bb1eba5617df3f0333b25b9157d6054f297e04c612,994000,140000,5133000,0,10725000,4179000,818000,0,994000
VEN_0154_2,PERF_0154,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,53,100.0,5133000,0,2816000,140000,0,33725000,17508000,3419000,6740000,1972000,1589000,1783725,-23852275,33372333,34216333,38858000,-28592000,28592000,25636000,60,0.0,-143021.3115,1.0,0.0,0.3481,0.0253,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -28592000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,af074ec71d4c957b4792e8f395af640d20b30378c8bbd2dd13bd8862bab482e9,2816000,140000,5133000,1,25383000,8342000,1972000,0,2816000
VEN_0154_3,PERF_0154,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,85,98.8235,8991000,0,4638000,350000,0,52546000,29478000,4400000,10459000,1972000,1589000,1783725,-36783275,33372333,36038333,61537000,-43555000,43555000,38567000,90,0.0,-9905.0622,0.7281,0.0,0.3318,0.0799,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -43555000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,49a947980f35262c0dd4cdfcd9e6ee0e931144aeb89a9630f2b687b0dc366ec4,4638000,350000,8991000,1,38101000,14445000,1972000,0,4638000
VEN_0155_1,PERF_0155,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,20,100.0,0,500000,0,0,0,3382000,2269000,99000,856000,0,110000,4555262,1673262,8977181,8977181,3882000,-2882000,2882000,2882000,28,0.3673,0.0,0.0,0.7374,1.0,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2882000 COP y una cobertura estimada de 0.74 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,bbaed3bc664d7b2b333d26a15b7263e273949be5b1477380f36235752f2b58a1,500000,0,0,1,1960000,1422000,0,0,0
VEN_0155_2,PERF_0155,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,40,100.0,0,1000000,0,210000,0,6764000,4959000,99000,1280000,0,110000,4555262,-998738,8977181,8977181,7764000,-5764000,5764000,5554000,59,0.0,1574.8634,0.0,0.0,0.8264,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5764000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,8887bb475c1881319db44f1169f1d6fa9b7d36c6c702b8e7ad8a2241e6fa675e,1000000,210000,0,2,4376000,2388000,0,0,0
VEN_0155_3,PERF_0155,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,59,96.6102,0,1500000,0,210000,0,10146000,7347000,432000,1280000,227000,403000,4555262,-3880738,8977181,8977181,11646000,-8646000,8646000,8436000,89,0.0,-519.1857,0.0,0.0,0.8772,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -8646000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,6e5df6377e8492a7ac974b49c7f5779f0ab48d0ca71cd2e39968c1d23149878e,1500000,210000,0,3,6828000,3318000,0,227000,0
VEN_0156_1,PERF_0156,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,100.0,5324000,0,1367000,0,0,4709000,2774000,197000,1212000,410000,0,1750100,3732100,9256613,10394613,10033000,615000,0,1640000,10,0.6947,0.0,0.0,1.3454,0.2043,0.1229,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 615000 COP y una cobertura estimada de 1.35 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,6c51724a53106cd2ea6ef1c55cb44b26642cb3d9c0970804a0e4949002d7bf4c,5324000,1367000,0,0,3631000,1078000,229000,181000,1367000
VEN_0156_2,PERF_0156,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,98.4375,10198000,0,1367000,0,0,9418000,5353000,528000,2306000,822000,0,1750100,3897100,9256613,9982613,19616000,780000,0,1640000,41,0.7254,-7713.1148,0.0441,1.456,0.1182,0.0784,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 780000 COP y una cobertura estimada de 1.46 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,30e6224245bc2437e80e617cea08742dcb33fea2a6191b9c1c495ebaf98bd8ea,10198000,1367000,0,0,7385000,2033000,641000,181000,1367000
VEN_0156_3,PERF_0156,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,96,98.9583,15366000,0,2117000,0,0,14127000,8085000,745000,3199000,1140000,127000,1750100,5106100,9256613,10732613,29493000,1239000,0,2445000,15,0.95,828.4994,0.0364,1.8947,0.1211,0.1595,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 1239000 COP y una cobertura estimada de 1.89 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,1d1c6bab6143b76c40083fc0b13cf11c9c426547abe5f4de2590efb0f783b64a,14397000,3086000,0,0,10997000,3130000,641000,499000,2117000
VEN_0157_1,PERF_0157,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,31,93.5484,5049000,0,0,0,0,4786000,3061000,488000,907000,0,0,11548496,11811496,7006001,7006001,9835000,263000,0,2260000,0,1.0,0.0,0.0,3.8587,0.0,0.0,acumulacion_estable,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 263000 COP y una cobertura estimada de 3.86 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,77f1ab9fac47283a3f0cb88bbcd3f4fcd1da07120ab15dc56e62612000aeed59,5049000,0,0,0,2704000,2082000,0,0,0
VEN_0157_2,PERF_0157,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,62,95.1613,12772000,0,1567000,0,0,8131000,5516000,642000,1395000,102000,0,11548496,17756496,7006001,8573001,20903000,4641000,0,2260000,0,1.0,67315.3005,0.2094,6.4382,0.1093,0.2237,variable_resiliente,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 4641000 COP y una cobertura estimada de 6.44 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,310d3911aa72231371cf2a593233a95cb507994a375ca122ad95c6c9b7076679,12772000,1567000,0,0,4859000,3272000,0,102000,1567000
VEN_0157_3,PERF_0157,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,93,95.6989,16290000,0,1567000,0,0,14542000,8653000,1829000,2490000,363000,0,11548496,14863496,7006001,8573001,30832000,1748000,0,4301000,29,0.8337,-56873.176,0.32,5.1532,0.0878,0.2237,variable_resiliente,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 1748000 COP y una cobertura estimada de 5.15 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,variable_resiliente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,b08205d43d1987a8a4f324d6b7533f3b80284a1b713842bba81e546f6a1af6d2,16290000,1567000,0,0,8748000,5794000,0,363000,1567000
VEN_0158_1,PERF_0158,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,31,100.0,0,0,0,0,174000,4545000,2753000,285000,861000,196000,107000,14357617,9986617,12482533,12482533,4545000,-4545000,4545000,4371000,29,0.6956,0.0,0.0,3.6275,1.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -4545000 COP y una cobertura estimada de 3.63 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,f5e92a9632333deaa4269c1a65f83f0ef8f48ac39d896b17bb69ba51883ddc64,0,174000,0,1,2979000,1566000,0,196000,0
VEN_0158_2,PERF_0158,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,62,98.3871,0,0,0,0,174000,16497000,9051000,2046000,1920000,515000,1716000,14357617,-1965383,12482533,12482533,16497000,-16497000,16497000,16323000,60,0.0,-118942.623,0.0,0.0,1.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -16497000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,e2c7e24a652c645e41c9efe691900680b878a23287556402177dbd798936c9f2,0,174000,0,2,11773000,4724000,0,515000,0
VEN_0158_3,PERF_0158,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,92,97.8261,0,0,0,0,830000,28449000,15375000,3346000,3209000,1255000,2919000,14357617,-13261383,12482533,12482533,28449000,-28449000,28449000,27619000,90,0.0,-42183.7507,0.0,0.0,1.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -28449000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,0c3c955d102c3d9759ddfb3455135d91384c11181bb4b0782bba5023acf7c6ed,0,830000,0,3,20849000,7600000,0,1255000,0
VEN_0159_1,PERF_0159,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,90.0,1300000,0,0,0,0,4243000,2309000,709000,790000,0,0,5488610,2545610,0,0,5543000,-2943000,2943000,2963000,25,0.4621,0.0,0.0,1.1025,0.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2943000 COP y una cobertura estimada de 1.10 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,f57fd8c4a0d5bf91fe369113808c20b59c4ebcc44b4b50d8e1523c9f441af9a6,1300000,0,0,0,2921000,1322000,0,0,0
VEN_0159_2,PERF_0159,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,59,93.2203,2600000,0,0,0,463000,8486000,4656000,867000,2274000,0,105000,5488610,65610,0,0,11086000,-5886000,5886000,5443000,56,0.0119,1608.1967,0.0,0.0282,0.1512,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -5886000 COP y una cobertura estimada de 0.03 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,8f103975c67e3aa5e2e85d32db3eda6120f6783ddaa6de328e724662c47d5884,2600000,463000,0,0,5041000,3445000,0,0,0
VEN_0159_3,PERF_0159,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,89,95.5056,3900000,0,0,0,463000,14649000,8516000,1536000,3018000,0,649000,5488610,-4797390,0,0,18549000,-10749000,10749000,10306000,86,0.0,-21629.0758,0.0,0.0,0.1061,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -10749000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,eb1fe6223c295ab300abe386f1c7d1f0e3d45efb875fd27818afd085a51c1e0f,3900000,463000,0,0,8431000,6218000,0,0,0
VEN_0160_1,PERF_0160,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,96.875,3093000,0,0,120000,373000,5359000,3128000,699000,677000,123000,138000,891846,-881154,15223895,15223895,8452000,-2266000,2266000,1773000,26,0.0,0.0,0.0,0.0,0.104,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2266000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,8fc57c47a27fe7068d5df68f4d9ed6323a4921727921d65d2def7c5e86e3270b,3093000,493000,0,0,3173000,2186000,0,123000,0
VEN_0160_2,PERF_0160,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,64,98.4375,5568000,0,0,120000,373000,12199000,7631000,1107000,1208000,936000,370000,891846,-5246154,15223895,14845895,17767000,-6631000,6631000,6376000,57,0.0,-33171.5847,0.111,0.0,0.0615,-0.0248,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -6631000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v2.0,fincoach_mvp_estructurado_v2.0,08e60c7ba8ae3e318d1dad906c5617d211293d1675d85945ab9ac701c4567c36,5568000,493000,0,0,8524000,3675000,378000,558000,0
