transaccion_id,perfil_id,version_perfil_aplicada,fecha,descripcion_original,descripcion_normalizada,valor,moneda,direccion,tipo_movimiento,categoria_principal,subcategoria,finalidad,esencialidad,relacion_actividad,relacion_hobby,meta_relacionada,nota_usuario,es_recurrente,estado_clasificacion,estado_alcance_mvp,requiere_confirmacion,motivo_confirmacion,evidencia_contextual,confianza_objetivo,etiqueta_revisada,canal,particion,historia_financiera_controlada,es_sintetico,version_taxonomia,version_esquema,estado_ingreso_perfil,regularidad_movimiento,modalidad_ingreso_observada,categoria_confirmada_usuario,confirmacion_usuario,fuente_etiqueta,ocurrencias_previas_90d,meses_previos_con_movimiento,dias_desde_movimiento_similar,variacion_valor_previa_pct,historial_regularidad_disponible,criterio_regularidad,fuente_regularidad,regularidad_confirmada_usuario,huella_registro
TX_0166_0007,PERF_0166,perfil_estructurado_v2.0,2026-04-07,SUPERMERCADO,supermercado,108000,COP,salida,gasto,Alimentación,mercado,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:supermercado,0.982,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,88fd227efc9bf7ac5b17d9a299bdb0a15eb9d7773670767d7961ffe2554a7956
TX_0166_0008,PERF_0166,perfil_estructurado_v2.0,2026-04-08,BUS URBANO,bus urbano,158000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:bus urbano,0.885,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,4231c0cb3256b74735000ae75cd266841234f781b0d6b340d05963cfd0745758
TX_0166_0009,PERF_0166,perfil_estructurado_v2.0,2026-04-09,ADMINISTRACION CONJUNTO,administracion conjunto,114000,COP,salida,gasto,Vivienda,administración,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:administracion conjunto,0.889,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,31875a8ddcebfbebf4e33114a915255a6dd7313f50b8d47e6cc28ab81862530c
TX_0166_0010,PERF_0166,perfil_estructurado_v2.0,2026-04-11,BOLSAS Y EMPAQUES,bolsas y empaques,341000,COP,salida,gasto,Inversión productiva,adecuaciones,laboral,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad:ventas_al_por_menor | descripcion:bolsas y empaques,0.913,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,5f294cfc7687ad64bc035fff15b4bbe481ae9ee73a57c86b7242943dec698011
TX_0166_0011,PERF_0166,perfil_estructurado_v2.0,2026-04-12,FACTURA INTERNET,factura internet,177000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,ambigua,dentro_del_mvp,si,uso_personal_o_laboral_no_resoluble_por_el_texto_bancario,descripcion:factura internet,0.472,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,aa826af5d4696865152e5e77fa23a43d8827ad749a8ffadad6f66e75b0cb4636
TX_0166_0012,PERF_0166,perfil_estructurado_v2.0,2026-04-12,ENTRADA EVENTO,entrada evento,56000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,jardineria_y_agricultura_urbana,,,si,clasificada,dentro_del_mvp,no,,hobby:jardineria_y_agricultura_urbana | descripcion:entrada evento,0.972,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,1897a47721d5b27af8f0fca5c68400e9ab3d0e3e552c669cf858ff14ad692a72
TX_0166_0013,PERF_0166,perfil_estructurado_v2.0,2026-04-12,FACTURA ENERGIA,factura energia,247000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.934,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,a91f810571fb1d1ec4a768775499cb9085ccfdc94f0e761497f1fb297a663c5e
TX_0166_0014,PERF_0166,perfil_estructurado_v2.0,2026-04-15,RECARGA TRANSPORTE,recarga transporte,232000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:recarga transporte,0.894,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,6c0070f1e7b2cf8391822b9cc09b787883d86d3a25f35031b71e85d15abc56fb
TX_0166_0015,PERF_0166,perfil_estructurado_v2.0,2026-04-15,HERRAMIENTA EDUCATIVA,herramienta educativa,96000,COP,salida,gasto,Educación,herramientas,laboral,productiva,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:herramienta educativa,0.873,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,b285617fb285074f2907e4052350c3487b525c324617c5daa51ad2bd3a8dbedc
TX_0166_0016,PERF_0166,perfil_estructurado_v2.0,2026-04-16,COMPRA INVENTARIO,compra inventario,182000,COP,salida,gasto,Inversión productiva,creación o ampliación de proyectos,laboral,productiva,ventas_al_por_menor,,,,no,clasificada,dentro_del_mvp,no,,actividad:ventas_al_por_menor | descripcion:compra inventario,0.946,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,e9187158739a8a46f79cf3bf62a5bf5dab4e0d88f1014f0e071e9948135c02e4
TX_0166_0017,PERF_0166,perfil_estructurado_v2.0,2026-04-17,TALLER VEHICULO,taller vehiculo,68000,COP,salida,gasto,Transporte,mantenimiento,consumo_mixto,mixta,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:taller vehiculo,0.981,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,56e0cac0658d7ac51cb88dfbfa098cc08db8e02af163760b4f310373fb47919d
TX_0166_0018,PERF_0166,perfil_estructurado_v2.0,2026-04-18,VIAJE MOVILIDAD,viaje movilidad,149000,COP,salida,gasto,Transporte,aplicaciones,consumo_personal,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:viaje movilidad,0.951,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,efd1b3ffca30b07e449948db80462f774889d0a387240bb56882ba1eeb6662d6
TX_0166_0019,PERF_0166,perfil_estructurado_v2.0,2026-04-18,LABORATORIO CLINICO,laboratorio clinico,124000,COP,salida,gasto,Salud,examen,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:laboratorio clinico,0.964,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Salud,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,b70779c4c1f9ab52c85506409377ac4d17a154d0cf5adf700c6f71778ec57db4
TX_0166_0020,PERF_0166,perfil_estructurado_v2.0,2026-04-20,FACTURA ENERGIA,factura energia,117000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.937,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,1,0,8,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,68ac455089c85fc0d9fd6723a45f8f6ce7edbc1eefe0b505b75a7d2f6e2c1abe
TX_0166_0021,PERF_0166,perfil_estructurado_v2.0,2026-04-20,FACTURA ENERGIA,factura energia,129000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.899,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,2,0,0,35.71,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,6e5c3901491935d7107466130e04738f8bd49925c16f733b47a66fca139d51d5
TX_0166_0022,PERF_0166,perfil_estructurado_v2.0,2026-04-21,COMPRA INVENTARIO,compra inventario,192000,COP,salida,gasto,Inversión productiva,adecuaciones,laboral,productiva,ventas_al_por_menor,,,,no,clasificada,dentro_del_mvp,no,,actividad:ventas_al_por_menor | descripcion:compra inventario,0.986,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,1,0,5,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,d9959d2dcac21515f75bcdd15c20f7e7c503eba4f28e53cd16f4d07ffec85024
TX_0166_0023,PERF_0166,perfil_estructurado_v2.0,2026-04-22,ACCESORIOS PERSONALES,accesorios personales,109000,COP,salida,gasto,Vestimenta,accesorios,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:accesorios personales,0.972,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,b16ab6c1106c5b3ed978e3a5aaf2de310177684c6d7a5959a2708a42203c4fc2
TX_0166_0024,PERF_0166,perfil_estructurado_v2.0,2026-04-23,INGRESO DE TEMPORADA,ingreso de temporada,3266000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de productos,generacion_ingreso,productiva,ventas_al_por_menor,,,,no,clasificada,dentro_del_mvp,no,,actividad_cuoc:52230,0.98,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,1,0,17,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,5561f157d094832c2bc4d6565495b65710897cc58328e342fb62eed6dbfb8e4d
TX_0166_0025,PERF_0166,perfil_estructurado_v2.0,2026-04-25,APP TRANSPORTE,app transporte,95000,COP,salida,gasto,Transporte,aplicaciones,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:app transporte,0.94,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,fff686eab366a79ed74e8b86790ec716a92924428e3b1a483507586bca375a04
TX_0166_0026,PERF_0166,perfil_estructurado_v2.0,2026-04-25,TRANSFERENCIA A TERCERO,transferencia a tercero,61000,COP,salida,transferencia_apoyo,Transferencias y apoyo,transferencia,transferencia_terceros,neutral,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:transferencia a tercero,0.899,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,7c2053f35cb00ce6895ae7b1e012a7d03aa07a4fc41b72796708a2a65a7bb207
TX_0166_0027,PERF_0166,perfil_estructurado_v2.0,2026-04-26,EXAMEN MEDICO,examen medico,188000,COP,salida,gasto,Salud,examen,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:examen medico,0.888,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Salud,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,aebe6a2815097e71647265c6ec4d77996386ed684a8aff6c0567bb34fbf5e786
TX_0166_0028,PERF_0166,perfil_estructurado_v2.0,2026-04-27,MATERA Y SUSTRATO,matera y sustrato,136000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,jardineria_y_agricultura_urbana,,,no,clasificada,dentro_del_mvp,no,,hobby:jardineria_y_agricultura_urbana | descripcion:matera y sustrato,0.954,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,2ade305ad5cb0f52904f45d6f93dbff84674af47a5dce562df1e153f64581ff4
TX_0166_0029,PERF_0166,perfil_estructurado_v2.0,2026-04-27,TIENDA VIDEOJUEGOS,tienda videojuegos,125000,COP,salida,gasto,Ocio,juegos,hobby,protegida,,videojuegos_y_streaming,,,si,clasificada,dentro_del_mvp,no,,hobby:videojuegos_y_streaming | descripcion:tienda videojuegos,0.921,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,dc61950448828e5262af5af5824251445d31dd4a292a12cbbe0f99a940a8f0f6
TX_0166_0030,PERF_0166,perfil_estructurado_v2.0,2026-04-27,HERRAMIENTA EDUCATIVA,herramienta educativa,65000,COP,salida,gasto,Educación,herramientas,laboral,productiva,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:herramienta educativa,0.883,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,1,0,12,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,7b19daecfc0d04a2ada58f7c1b0d0e0636e812ac97047be06656924c9ddd866f
TX_0166_0031,PERF_0166,perfil_estructurado_v2.0,2026-04-28,TIENDA ROPA,tienda ropa,143000,COP,salida,gasto,Vestimenta,ropa,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:tienda ropa,0.871,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,e8783ee9b4a6ed3aef59c303caeb9a877e1ddf88af60755c514d2327679cda4c
TX_0166_0032,PERF_0166,perfil_estructurado_v2.0,2026-04-29,BOLSAS Y EMPAQUES,bolsas y empaques,222000,COP,salida,gasto,Inversión productiva,equipos y maquinaria,laboral,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad:ventas_al_por_menor | descripcion:bolsas y empaques,0.896,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,1,0,18,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,09a7b3e51e3e302a603a3d28c323e8ea431dab4b64d7728692b818ca7e79dcb7
TX_0166_0033,PERF_0166,perfil_estructurado_v2.0,2026-04-29,INGRESO DE TEMPORADA,ingreso de temporada,276000,COP,entrada,ingreso_generado,Ventas y actividad comercial,venta de productos,otro_recurso_confirmado,neutral,,,,,no,clasificada,dentro_del_mvp,no,,descripcion_bancaria_explicita_y_caso_sintetico_controlado,0.97,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Ventas y actividad comercial,si,historia_controlada_y_confirmacion_usuario,2,0,6,13.21,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,ad4447d45abbdc493dee3cc39b91c88843bcc02db059c9274edd9df15d30de70
TX_0166_0035,PERF_0166,perfil_estructurado_v2.0,2026-05-02,CAFETERIA,cafeteria,55000,COP,salida,gasto,Alimentación,cafetería,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:cafeteria,0.861,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,a3426f1e4554a793ca9e4fb142b755c800f5e239b2c227b28229a4252f4e2fc0
TX_0166_0036,PERF_0166,perfil_estructurado_v2.0,2026-05-02,ENTRADA EVENTO,entrada evento,159000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,videojuegos_y_streaming,,,si,clasificada,dentro_del_mvp,no,,hobby:videojuegos_y_streaming | descripcion:entrada evento,0.925,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,1,1,20,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,3b7bf4192ebb2c5a2ee04fc849ac1c7b26db3908a5c35e9722279765f950f32b
TX_0166_0037,PERF_0166,perfil_estructurado_v2.0,2026-05-04,VIAJE MOVILIDAD,viaje movilidad,148000,COP,salida,gasto,Transporte,aplicaciones,consumo_personal,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:viaje movilidad,0.949,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,1,1,16,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,32afa604c1ff585e44d2646fde800bcd0ea13cb49b572fb503365f38c3709b99
TX_0166_0038,PERF_0166,perfil_estructurado_v2.0,2026-05-05,PAGO ARRIENDO,pago arriendo,778000,COP,salida,gasto,Vivienda,arriendo,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:pago arriendo,0.896,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,1,1,30,,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,724bd7f07c98839ec9616f598af2f639b28f2c816e5dc12bb2bef4df6b8b7fa4
TX_0166_0039,PERF_0166,perfil_estructurado_v2.0,2026-05-06,ALMUERZO,almuerzo,99000,COP,salida,gasto,Alimentación,restaurante,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:almuerzo,0.979,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,e64bdf559474ca88f24b07a51da0a0d9ef0ca7700bd466b9df7be90b5baec2de
TX_0166_0040,PERF_0166,perfil_estructurado_v2.0,2026-05-07,PUBLICIDAD TIENDA,publicidad tienda,385000,COP,salida,gasto,Inversión productiva,herramientas,laboral,productiva,ventas_al_por_menor,,,,si,clasificada,dentro_del_mvp,no,,actividad:ventas_al_por_menor | descripcion:publicidad tienda,0.92,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,1,1,35,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,fc3e03f3da68c945c43064322e2cc022976549a0847d7cb8886f80add0081011
TX_0166_0041,PERF_0166,perfil_estructurado_v2.0,2026-05-08,CALZADO,calzado,180000,COP,salida,gasto,Vestimenta,calzado,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:calzado,0.887,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,759a4f0f5f83412c08d2be0fa63cd88ae933cab241a13cff8fd270fa418f4878
TX_0166_0042,PERF_0166,perfil_estructurado_v2.0,2026-05-09,SEGURO SALUD,seguro salud,211000,COP,salida,gasto,Salud,seguro,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:seguro salud,0.902,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Salud,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,c683871cdbe2f1004148e5f3bc8e8f5044e8912e443ffa6e6139bc64a029dae3
TX_0166_0044,PERF_0166,perfil_estructurado_v2.0,2026-05-12,FACTURA INTERNET,factura internet,122000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,ambigua,dentro_del_mvp,si,uso_personal_o_laboral_no_resoluble_por_el_texto_bancario,descripcion:factura internet,0.512,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,1,1,30,,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,ea3c1f11ffe803d87264ad15709cfc15245303245250ed417962b09a4253b9c0
TX_0166_0045,PERF_0166,perfil_estructurado_v2.0,2026-05-12,FACTURA ENERGIA,factura energia,288000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.87,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,3,1,22,35.7,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,85682166083c43570cfc79e514e821fcc017118dc1ff4dfac55e56b7c554bb5d
TX_0166_0046,PERF_0166,perfil_estructurado_v2.0,2026-05-13,TRANSFERENCIA AYUDA,transferencia ayuda,228000,COP,salida,transferencia_apoyo,Transferencias y apoyo,ayuda,apoyo_terceros,compromiso,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:transferencia ayuda,0.912,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,a4fbed832e0566bc3a22882705d211e9ef5bb6f8df69dad259998d668306fff7
TX_0166_0047,PERF_0166,perfil_estructurado_v2.0,2026-05-13,REPUESTO IMPRESORA 3D,repuesto impresora 3d,247000,COP,salida,gasto,Inversión productiva,equipos y maquinaria,laboral,productiva,ventas_al_por_menor,,,El repuesto mantiene una impresora usada en mi actividad ventas_al_por_menor.,no,clasificada,dentro_del_mvp,no,,descripcion:repuesto impresora 3d | actividad:ventas_al_por_menor | nota_usuario:El repuesto mantiene una impresora usada en mi actividad ventas_al_por_menor.,0.96,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,a9f38d8cbe2ff32f9f3ab9a5bb32718ac73ce0c36adef71f407e11116952d951
TX_0166_0048,PERF_0166,perfil_estructurado_v2.0,2026-05-13,BOLETERIA,boleteria,97000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,videojuegos_y_streaming,,,si,clasificada,dentro_del_mvp,no,,hobby:videojuegos_y_streaming | descripcion:boleteria,0.953,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,7effaea040bdc19b89104b1ac5ac4e9e2505dc85c9e824a239e68ce992dcde45
TX_0166_0049,PERF_0166,perfil_estructurado_v2.0,2026-05-15,TIENDA VIDEOJUEGOS,tienda videojuegos,147000,COP,salida,gasto,Ocio,juegos,hobby,protegida,,videojuegos_y_streaming,,,si,clasificada,dentro_del_mvp,no,,hobby:videojuegos_y_streaming | descripcion:tienda videojuegos,0.923,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,1,1,18,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,047c2f5163393f340b0d6cbafc7b5ef9bf8822b83bffd910bfd3c2909e5045fe
TX_0166_0050,PERF_0166,perfil_estructurado_v2.0,2026-05-15,FACTURA GAS,factura gas,254000,COP,salida,gasto,Servicios,gas,consumo_personal,esencial,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:factura gas,0.935,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,1b7b703df21c148015896b72ba08141a095800ddf24c3ad81f97f45a37a0e569
TX_0166_0051,PERF_0166,perfil_estructurado_v2.0,2026-05-17,DONACION,donacion,83000,COP,salida,transferencia_apoyo,Transferencias y apoyo,donación,apoyo_terceros,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:donacion,0.885,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,f7fe8e10ca9711e01b1307bd35b99f6ecb6d16aca3bc208b81c1a2e261fb8aba
