ventana_id,perfil_id,estado_alcance_mvp,fecha_corte,periodo_desde,periodo_hasta,tipo_ventana,dias_observados,transacciones_observadas,porcentaje_transacciones_clasificables,ingresos_generados,apoyos_recibidos,prestamos_recibidos,devoluciones_y_reembolsos,otros_recursos_recibidos,gastos_totales,gastos_esenciales,gastos_hobbies,inversion_productiva,pagos_deuda,transferencias_propias,liquidez_inicial,liquidez_final,deuda_inicial,deuda_final,actividad_A,balance_operativo_B,presion_deficit_Q,caida_maxima_M,tiempo_sin_recuperar_U_dias,recuperacion_R,curvatura_K,variabilidad_ingresos_V,cobertura_esencial_L_meses,dependencia_externa_X,crecimiento_deuda_J,estado_trayectoria,estado_calculo,calidad_datos,nivel_incertidumbre,factores_positivos,factores_atencion,informacion_faltante,explicacion_periodo,fuente_etiqueta,particion,historia_financiera_controlada,es_sintetico,version_metodologia,version_esquema,huella_registro,ingresos_fijos,ingresos_variables,ingresos_estacionales,periodos_sin_ingreso,gastos_fijos,gastos_variables,pagos_capital,pagos_intereses,nueva_deuda
VEN_0167_3,PERF_0167,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,98,98.9796,6659000,0,728000,0,0,15181000,7861000,1177000,3181000,851000,757000,807223,-6986777,11976320,12704320,21840000,-8522000,8522000,8135000,90,0.0,-12730.3189,0.1242,0.0,0.0986,0.0608,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -8522000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,646a08e7d966a6f1abdb0f584fdce0821b7f1599ec3c26c5fbe092e8ec54fe68,7051000,336000,0,0,8268000,6913000,0,851000,728000
VEN_0168_1,PERF_0168,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,32,100.0,1750000,0,443000,0,0,6642000,2736000,806000,1170000,989000,205000,1248760,-3200240,6630040,6651040,8392000,-4892000,4892000,4935000,25,0.0,0.0,0.0,0.0,0.202,0.0032,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -4892000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,fe3e6b3862bfe8f08fa395befdfdd3aa40b9ed5536d024497478bb7f4412c975,2193000,0,0,0,2916000,3726000,422000,567000,443000
VEN_0168_2,PERF_0168,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,65,98.4615,3500000,0,1255000,0,0,15030000,6638000,1710000,2155000,1582000,1190000,1248760,-9026240,6630040,7226040,18530000,-11530000,11530000,10761000,56,0.0,-25949.7268,0.0,0.0,0.2639,0.0899,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -11530000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,b6dcf32d93e326910f84155e34b514e38d08415a74dee4ac4946e1f397f293cf,4755000,0,0,0,5850000,9180000,659000,923000,1255000
VEN_0168_3,PERF_0168,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,97,96.9072,5250000,0,2067000,0,0,23418000,10672000,2589000,4172000,1781000,1546000,1248760,-14852240,6630040,7839040,28668000,-18168000,18168000,16587000,86,0.0,-10631.9582,0.0,0.0,0.2825,0.1824,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -18168000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,8dc2d425757eedd7b70ba4493d310b26c3c10d1ca4684646527d0e0ea8cef453,7317000,0,0,0,8736000,14682000,858000,923000,2067000
VEN_0169_1,PERF_0169,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,96.6667,1740000,0,0,0,0,2561000,1669000,162000,487000,138000,34000,5065916,4244916,1028770,890770,4301000,-821000,821000,2048000,25,0.6746,0.0,0.0,2.5434,0.0,-0.1341,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -821000 COP y una cobertura estimada de 2.54 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,696c1167eb5e2c6254368e8592fb13e88357e865844a16393177dd761a4991ba,1740000,0,0,0,1356000,1205000,138000,0,0
VEN_0169_2,PERF_0169,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,61,98.3607,3480000,0,0,0,0,5122000,3102000,413000,671000,594000,166000,5065916,3423916,1028770,626770,8602000,-1642000,1642000,2869000,56,0.5441,448.6339,0.0,2.2076,0.0,-0.3908,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -1642000 COP y una cobertura estimada de 2.21 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,389a3668cc15c939e870debf013de75f38a96cd516634f20af4e21c56c3db637,3480000,0,0,0,2913000,2209000,402000,192000,0
VEN_0169_3,PERF_0169,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,92,98.913,5220000,0,0,0,0,7683000,4201000,654000,919000,1272000,252000,5065916,2602916,1028770,314770,12903000,-2463000,2463000,3690000,86,0.4136,-147.9013,0.0,1.8588,0.0,-0.694,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -2463000 COP y una cobertura estimada de 1.86 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,10f404a7f4aef66be3dd264fd5c840e3336b097facf15bca4dce18b786acdfbe,5220000,0,0,0,4617000,3066000,714000,558000,0
VEN_0170_1,PERF_0170,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,30,96.6667,6359000,0,0,190000,0,5874000,3599000,204000,1454000,0,332000,3271559,3946559,0,0,12233000,485000,0,1312000,3,0.8765,0.0,0.0,1.0966,0.0,0.0,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de 485000 COP y una cobertura estimada de 1.10 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,ad21b11cccb4db8dc58b2b00912efb94e6f79dba8d335199a4690b194256856b,6549000,0,0,0,2590000,3284000,0,0,0
VEN_0170_2,PERF_0170,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,63,98.4127,13027000,0,0,330000,0,11748000,7764000,405000,2498000,0,556000,3271559,4880559,0,0,24775000,1279000,0,2790000,0,1.0,4800.5464,0.0237,1.2572,0.0,0.0,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de 1279000 COP y una cobertura estimada de 1.26 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,575402f9d0857ad82785ff441887b16f1592dbcb14beca00642ce086c62dd89c,13357000,0,0,0,6560000,5188000,0,0,0
VEN_0170_3,PERF_0170,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,95,97.8947,19798000,379000,0,330000,0,17622000,10850000,641000,4138000,0,942000,3271559,6156559,0,0,37799000,2555000,0,2790000,21,0.9228,7109.71,0.0265,1.7023,0.0185,0.0,equilibrio_sostenible,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 2555000 COP y una cobertura estimada de 1.70 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,3fdd1ea70086e43ccf56cce86a5a31f556fd02fe51fc75b0ec54e1aee15b32de,20128000,379000,0,0,8585000,9037000,0,0,0
VEN_0171_1,PERF_0171,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,29,93.1034,5189000,0,0,0,0,7612000,4863000,579000,1088000,0,367000,3548499,1125499,0,0,12801000,-2423000,2423000,4561000,29,0.3172,0.0,0.0,0.2314,0.0,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2423000 COP y una cobertura estimada de 0.23 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,ba1094b1c2b3b60fe0e3ceffb091d03e353113b67037c8f6366376b8273c3f3b,5189000,0,0,0,3700000,3912000,0,0,0
VEN_0171_2,PERF_0171,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,61,95.082,12896000,716000,0,0,0,17808000,9663000,1743000,3552000,0,1136000,3548499,-647501,0,0,31420000,-4196000,4196000,6096000,60,0.0,11979.7814,0.1953,0.0,0.0526,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -4196000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,a10b81d305970132dda6a26651afd990c3648ecbed0e0af3ff691888042f811f,12896000,716000,0,0,10743000,7065000,0,0,0
VEN_0171_3,PERF_0171,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,93,95.6989,27014000,716000,0,0,0,23128000,11814000,2542000,4785000,0,1629000,3548499,8150499,0,0,50858000,4602000,0,6096000,0,1.0,119358.3138,0.4174,2.0697,0.0258,0.0,variable_resiliente,calculado,alta,baja,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 4602000 COP y una cobertura estimada de 2.07 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,test,variable_resiliente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,437d015002726a5536f0bc20bb125c60e850ea6d1f74ba17a80f2c99b0728068,27014000,716000,0,0,13968000,9160000,0,0,0
VEN_0172_1,PERF_0172,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,28,96.4286,0,334000,0,0,0,4332000,2501000,276000,870000,0,362000,20297008,16299008,0,0,4666000,-3998000,3998000,4332000,28,0.803,0.0,0.0,6.517,1.0,0.0,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -3998000 COP y una cobertura estimada de 6.52 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,3e5eba47d8f0bcdf2857587570b95ee51153be21e09d9caab450beab9b176643,0,334000,0,1,2177000,2155000,0,0,0
VEN_0172_2,PERF_0172,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,55,96.3636,0,334000,0,0,0,15725000,8808000,937000,3030000,0,1269000,20297008,4906008,0,0,16059000,-15391000,15391000,15391000,59,0.2417,-119044.8087,0.0,1.114,1.0,0.0,deterioro_reciente,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -15391000 COP y una cobertura estimada de 1.11 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,9e604c581aeb00b5289fef53eecfd10e61676c0225f1958e06caff3e2f124e22,0,334000,0,2,7292000,8433000,0,0,0
VEN_0172_3,PERF_0172,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,80,97.5,0,929000,0,0,0,27118000,15785000,2247000,4650000,0,1671000,20297008,-5891992,0,0,28047000,-26189000,26189000,26189000,89,0.0,-35479.7334,0.0,0.0,1.0,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -26189000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,uso_planificado_reserva,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,569d54c78e4bd340711f72c12fee025b790a573cb4bc70c58a616009d0f9e9dc,0,929000,0,3,12380000,14738000,0,0,0
VEN_0173_1,PERF_0173,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,25,88.0,0,500000,0,0,0,4000000,2293000,204000,771000,0,77000,4950230,1450230,5746444,5746444,4500000,-3500000,3500000,3500000,29,0.293,0.0,0.0,0.6325,1.0,0.0,fragilidad_sostenida,calculado,alta,media,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -3500000 COP y una cobertura estimada de 0.63 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,1df5e96b7709147d973b2eb880bddaf35504b161de3acd8fc468a72158402000,500000,0,0,1,1899000,2101000,0,0,0
VEN_0173_2,PERF_0173,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,48,93.75,0,1000000,0,200000,0,8000000,4883000,297000,946000,0,504000,4950230,-1849770,5746444,5746444,9000000,-7000000,7000000,6800000,60,0.0,1912.5683,0.0,0.0,0.8333,0.0,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -7000000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,c61ae258550b05a8d11d28f818010c397b169669c3dada5fdca42d05741969be,1000000,200000,0,2,3990000,4010000,0,0,0
VEN_0173_3,PERF_0173,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,71,95.7746,0,1500000,0,200000,0,13810000,7655000,670000,1886000,163000,1038000,4950230,-7159770,5746444,5583444,15310000,-12310000,12310000,12110000,90,0.0,-20520.6269,0.0,0.0,0.8824,-0.0284,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -12310000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,deterioro_reciente,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,2327316de6c119f6ee2f4b256b5951cfa43b410f223d5ece2650a65d3e3db1ff,1500000,200000,0,3,6922000,6888000,163000,0,0
VEN_0174_1,PERF_0174,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,33,96.9697,6978000,0,0,120000,0,12565000,7632000,532000,1543000,1833000,0,2915408,-2551592,29626467,28449467,19543000,-5587000,5587000,10440000,27,0.0,0.0,0.0,0.0,0.0,-0.0397,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -5587000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,ebf43ed58527fc21e05c18534def929a833517c1d3fdbb9815106419e1044ebf,0,120000,6978000,0,6084000,6481000,1177000,656000,0
VEN_0174_2,PERF_0174,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,57,96.4912,6978000,0,1069000,120000,0,28603000,16626000,1399000,4896000,3152000,0,2915408,-17520592,29626467,28798467,35581000,-21625000,21625000,21587000,58,0.0,-168274.8634,1.0,0.0,0.1309,-0.0279,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -21625000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,469a692555757dc5a4f6091b343290674e4326d19e874d062033e55a39bea26b,1069000,120000,6978000,1,15604000,12999000,1897000,1255000,1069000
VEN_0174_3,PERF_0174,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,89,97.7528,12831000,0,2138000,180000,0,44641000,25395000,1585000,8944000,4561000,743000,2915408,-26576592,29626467,28458467,57472000,-31810000,31810000,30643000,88,0.0,4947.7572,0.7152,0.0,0.1411,-0.0394,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -31810000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,fragilidad_sostenida,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,d77105c2b129a650007a6f01cd1df9721c7dc539a95b63e742118fff9c8a942a,2138000,180000,12831000,1,23453000,21188000,3306000,1255000,2138000
VEN_0175_1,PERF_0175,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,29,100.0,500000,0,443000,0,0,6642000,3028000,686000,1183000,1148000,0,786875,-4912125,9635935,9514935,7142000,-6142000,6142000,5699000,27,0.0,0.0,0.0,0.0,0.4698,-0.0126,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -6142000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,b7427c39b64af0ba018b410f1aec8cae7a2f37bc1a34b22ca5cc65ec2649283b,943000,0,0,0,3931000,2711000,564000,584000,443000
VEN_0175_2,PERF_0175,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,56,96.4286,1000000,0,1255000,250000,0,15030000,7547000,1438000,1634000,2025000,1154000,786875,-11738125,9635935,10326935,16030000,-14030000,14030000,12732000,58,0.0,-25266.6667,0.0,0.0,0.501,0.0717,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -14030000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,7848e6f4b9fee697eb12fec980de27f8e194d91c353f8fc377c3785388acdf16,2255000,250000,0,0,8355000,6675000,564000,1461000,1255000
VEN_0175_3,PERF_0175,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,80,97.5,1500000,0,2067000,250000,0,23418000,12021000,1917000,3847000,2488000,1583000,786875,-18814125,9635935,11138935,24918000,-21918000,21918000,20028000,88,0.0,-10857.1429,0.0,0.0,0.5415,0.156,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -21918000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,situacion_critica,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,7c4607810c40acabfeb76c7c9673e26f4a13a0fd689153ff29bbfcd53e797f9d,3567000,250000,0,0,12519000,10899000,564000,1924000,2067000
VEN_0176_1,PERF_0176,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,29,96.5517,780000,0,1493000,0,0,4834000,3232000,446000,0,0,523000,8445451,5884451,10695517,12188517,5614000,-4054000,4054000,3260000,29,0.6968,0.0,0.0,1.8207,0.6568,0.1396,uso_planificado_reserva,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -4054000 COP y una cobertura estimada de 1.82 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,32185c1ee19cee23b2a984abafcda8d5408cca3f2b5aec60824d0c4213314523,780000,1493000,0,0,2974000,1860000,0,0,1493000
VEN_0176_2,PERF_0176,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,52,94.2308,1560000,0,1493000,0,0,9668000,5916000,750000,497000,0,1078000,8445451,1830451,10695517,12188517,11228000,-8108000,8108000,6615000,60,0.2167,2215.3005,0.0,0.6188,0.489,0.1396,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -8108000 COP y una cobertura estimada de 0.62 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,442cf6997690d457371408314fa557fdd226898894effa7d0c69e3eb733b43d1,1560000,1493000,0,0,5514000,4154000,0,0,1493000
VEN_0176_3,PERF_0176,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,76,94.7368,2340000,0,2498000,0,0,14502000,9308000,997000,497000,220000,1330000,8445451,-1218549,10695517,13193517,16842000,-12162000,12162000,9664000,90,0.0,-730.3189,0.0,0.0,0.5163,0.2336,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -12162000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,train,acumulacion_estable,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,ba999eb5fbe9ce1fc75effdc7929f2211ccaae65575b396ec64a343f788848cd,2340000,2498000,0,0,7712000,6790000,0,220000,2498000
VEN_0177_1,PERF_0177,dentro_del_mvp,2026-04-30,2026-04-01,2026-04-30,acumulada_30_dias,30,28,92.8571,500000,0,0,0,0,2874000,1559000,276000,389000,141000,276000,4263924,1889924,2918370,2918370,3374000,-2374000,2374000,2374000,29,0.4432,0.0,0.0,1.2123,0.0,0.0,fragilidad_sostenida,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-04-30 muestra un balance de -2374000 COP y una cobertura estimada de 1.21 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,3d66f9ae95d594d001ca3d6752eeb5e0230d186aaa27c1a5cae373e80d903ca6,500000,0,0,0,1404000,1470000,0,141000,0
VEN_0177_2,PERF_0177,dentro_del_mvp,2026-05-31,2026-04-01,2026-05-31,acumulada_61_dias,61,51,90.1961,1000000,0,403000,0,0,5748000,3027000,370000,999000,338000,492000,4263924,-81076,2918370,3124370,6748000,-4748000,4748000,4748000,60,0.0,1297.2678,0.0,0.0,0.2872,0.0706,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-05-31 muestra un balance de -4748000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,5e004945717612f3abe228f1651ca30e20bfd3c4b7edec820b8009ac3806d68f,1000000,403000,0,0,2769000,2979000,197000,141000,403000
VEN_0177_3,PERF_0177,dentro_del_mvp,2026-06-30,2026-04-01,2026-06-30,acumulada_91_dias,91,73,91.7808,1500000,0,403000,0,0,8622000,4597000,550000,1550000,822000,492000,4263924,-2455076,2918370,3124370,10122000,-7122000,7122000,6719000,90,0.0,-427.6707,0.0,0.0,0.2118,0.0706,situacion_critica,calculado,alta,baja,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -7122000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,historia_controlada_recalculada_v2,validation,equilibrio_sostenible,si,roadmap_14_mvp_estructurado_v3.0,fincoach_mvp_estructurado_v3.0,1d4eab97c526b0728ef935016daccd05cb100b360f7f7b1d6b1e5c7167345f6e,1500000,403000,0,0,4300000,4322000,197000,625000,403000
