transaccion_id,perfil_id,categoria_principal,direccion,fecha,descripcion_normalizada,valor,antecedentes_disponibles,valor_referencia_mediano,puntaje_robusto,estado_evento,interpretacion
TX_0004_0098,PERF_0004,Transferencias y apoyo,salida,2026-06-30,prestamo informal a tercero,867000,8,168500.0,6.83,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0018_0091,PERF_0018,Ingresos laborales,entrada,2026-06-28,pago clases particulares,4070000,8,771000.0,5.1,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0061_0055,PERF_0061,Ocio,salida,2026-05-23,taller de pintura,336000,5,248000.0,3.96,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0114_0068,PERF_0114,Ocio,salida,2026-06-09,boleteria,41000,9,79000.0,3.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0079_0048,PERF_0079,Trabajo independiente,entrada,2026-05-16,abono servicios entrega,518000,8,312500.0,3.8,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0184_0089,PERF_0184,Educación,salida,2026-06-20,matricula curso,317000,7,145000.0,4.46,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0033_0060,PERF_0033,Vestimenta,salida,2026-05-20,uniforme trabajo,86000,6,46000.0,5.4,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0033_0098,PERF_0033,Vestimenta,salida,2026-06-29,arreglo prenda,117000,8,46000.0,5.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0089_0066,PERF_0089,Trabajo independiente,entrada,2026-05-31,pago plan alimentario,146000,5,340000.0,6.23,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0009_0069,PERF_0009,Ventas y actividad comercial,entrada,2026-06-05,pago cosecha,2541000,6,1346000.0,13.43,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0009_0085,PERF_0009,Ventas y actividad comercial,entrada,2026-06-15,venta productos agricolas,1955000,7,1379000.0,4.18,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0006_0073,PERF_0006,Trabajo independiente,entrada,2026-06-06,abono servicios entrega,265000,13,125000.0,4.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0118_0072,PERF_0118,Transporte,salida,2026-06-12,recarga transporte,838000,6,261000.0,5.37,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0150_0092,PERF_0150,Transporte,salida,2026-06-23,recarga transporte,202000,6,85000.0,5.26,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0149_0089,PERF_0149,Ocio,salida,2026-06-13,spotify,114000,14,53500.0,3.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0059_0080,PERF_0059,Transporte,salida,2026-06-09,estacion servicio,18000,6,66000.0,5.89,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0151_0058,PERF_0151,Inversión productiva,salida,2026-05-23,servidor nube,1310000,5,420000.0,3.55,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0105_0045,PERF_0105,Trabajo independiente,entrada,2026-05-13,pago plataforma repartos,367000,10,202500.0,6.53,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0144_0057,PERF_0144,Alimentación,salida,2026-05-17,mercado barrio,578000,5,175000.0,3.94,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0042_0039,PERF_0042,Ventas y actividad comercial,entrada,2026-05-03,abono corte y barba,118000,5,323000.0,3.74,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0082_0038,PERF_0082,Ocio,salida,2026-05-05,utensilios reposteria,87000,5,147000.0,4.05,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0069_0066,PERF_0069,Alimentación,salida,2026-05-31,supermercado,398000,5,187000.0,4.07,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0083_0058,PERF_0083,Inversión productiva,salida,2026-05-21,licencia software dj,645000,6,351000.0,24.79,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0083_0060,PERF_0083,Inversión productiva,salida,2026-05-26,licencia software dj,533000,7,352000.0,10.17,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0124_0049,PERF_0124,Ingresos laborales,entrada,2026-05-14,patrocinio deportivo,2015000,6,1338500.0,9.13,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0074_0089,PERF_0074,Alimentación,salida,2026-06-21,supermercado,474000,10,176000.0,4.32,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0127_0042,PERF_0127,Trabajo independiente,entrada,2026-05-09,abono proyecto audiovisual,835000,8,982500.0,3.9,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0127_0041,PERF_0127,Trabajo independiente,entrada,2026-05-09,pago edicion video,633000,9,960000.0,4.69,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0103_0060,PERF_0103,Transporte,salida,2026-05-28,estacion servicio,134000,5,234000.0,3.97,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0103_0082,PERF_0103,Transporte,salida,2026-06-16,recarga transporte,487000,6,225500.0,5.98,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0093_0076,PERF_0093,Ingresos laborales,entrada,2026-06-15,patrocinio deportivo,403000,7,222000.0,5.09,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0034_0034,PERF_0034,Ventas y actividad comercial,entrada,2026-05-04,abono corte y barba,106000,5,352000.0,3.69,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0084_0024,PERF_0084,Trabajo independiente,entrada,2026-04-23,abono honorarios,276000,6,137500.0,5.19,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0084_0045,PERF_0084,Trabajo independiente,entrada,2026-05-09,honorarios mezcla musical,307000,10,145500.0,4.11,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0084_0089,PERF_0084,Trabajo independiente,entrada,2026-06-17,pago prestacion servicios,384000,15,166000.0,5.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0188_0091,PERF_0188,Ocio,salida,2026-06-29,juego digital,299000,9,143000.0,3.51,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0065,PERF_0102,Ocio,salida,2026-05-27,agencia de viajes,248000,5,102000.0,10.94,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0102_0066,PERF_0102,Ocio,salida,2026-05-28,boleteria,348000,6,105500.0,5.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0158_0060,PERF_0158,Salud,salida,2026-05-27,examen medico,516000,5,113000.0,30.2,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0158_0066,PERF_0158,Salud,salida,2026-06-04,copago salud,273000,6,117500.0,10.49,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0158_0090,PERF_0158,Salud,salida,2026-06-20,examen medico,425000,7,122000.0,11.35,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0064_0078,PERF_0064,Inversión productiva,salida,2026-06-06,implementos entrenamiento,241000,6,135000.0,5.11,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0069_0069,PERF_0069,Ocio,salida,2026-06-02,ingredientes especiales,346000,7,163000.0,5.61,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0069_0072,PERF_0069,Ocio,salida,2026-06-08,entrada evento,317000,8,169000.0,4.34,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0059_0076,PERF_0059,Educación,salida,2026-06-07,libro digital,34000,5,64000.0,4.05,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0016_0085,PERF_0016,Alimentación,salida,2026-06-18,almuerzo,89000,7,204000.0,5.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0153_0072,PERF_0153,Ocio,salida,2026-06-07,spotify,304000,5,136000.0,5.96,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0153_0092,PERF_0153,Ocio,salida,2026-06-26,tienda arte y pintura,304000,6,149500.0,3.86,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0121_0039,PERF_0121,Trabajo independiente,entrada,2026-05-11,transferencia proyecto web,3846000,5,1476000.0,7.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0121_0054,PERF_0121,Trabajo independiente,entrada,2026-05-26,transferencia proyecto web,3206000,6,1529500.0,4.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0118_0058,PERF_0118,Ingresos laborales,entrada,2026-05-28,nomina institucion educativa,3072000,7,285000.0,31.33,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0118_0090,PERF_0118,Ingresos laborales,entrada,2026-06-28,nomina institucion educativa,3265000,13,280000.0,47.94,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0117_0072,PERF_0117,Ocio,salida,2026-06-08,agencia de viajes,417000,5,274000.0,8.77,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0051_0084,PERF_0051,Vestimenta,salida,2026-06-23,uniforme trabajo,392000,6,218500.0,6.88,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0048_0071,PERF_0048,Alimentación,salida,2026-06-07,supermercado,528000,5,369000.0,6.31,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0165_0042,PERF_0165,Servicios,salida,2026-05-12,factura energia,274000,5,91000.0,7.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0165_0056,PERF_0165,Servicios,salida,2026-05-20,factura internet,277000,6,105500.0,5.14,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0078_0020,PERF_0078,Servicios,salida,2026-04-20,plan celular,92000,5,169000.0,3.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0167_0086,PERF_0167,Alimentación,salida,2026-06-17,cafe,52000,5,128000.0,7.32,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0059_0041,PERF_0059,Servicios,salida,2026-05-08,factura internet,144000,6,101500.0,3.82,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0059_0079,PERF_0059,Servicios,salida,2026-06-08,factura gas,49000,9,106000.0,4.27,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0159_0081,PERF_0159,Salud,salida,2026-06-16,drogueria,315000,5,171000.0,32.38,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0005_0076,PERF_0005,Servicios,salida,2026-06-15,factura agua,270000,9,149000.0,3.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0005_0073,PERF_0005,Servicios,salida,2026-06-15,factura energia,310000,10,158000.0,4.36,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0168_0049,PERF_0168,Servicios,salida,2026-05-12,factura internet,394000,5,176000.0,5.66,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0158_0053,PERF_0158,Ocio,salida,2026-05-20,entrada evento,327000,5,106000.0,5.14,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0011_0082,PERF_0011,Salud,salida,2026-06-22,laboratorio clinico,711000,5,282000.0,28.94,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0011_0087,PERF_0011,Salud,salida,2026-06-27,medicamentos,958000,6,352500.0,5.2,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0158_0050,PERF_0158,Servicios,salida,2026-05-20,factura gas,541000,6,213000.0,5.53,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0054_0053,PERF_0054,Servicios,salida,2026-05-20,plan celular,455000,5,245000.0,6.16,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0033_0074,PERF_0033,Servicios,salida,2026-06-08,factura internet,204000,7,104000.0,5.62,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0080_0051,PERF_0080,Servicios,salida,2026-05-15,factura internet,97000,5,188000.0,4.09,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0080_0071,PERF_0080,Servicios,salida,2026-06-08,factura energia,105000,9,182000.0,3.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0081_0058,PERF_0081,Inversión productiva,salida,2026-05-24,licencia github,735000,5,277000.0,154.46,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0154_0050,PERF_0154,Servicios,salida,2026-05-20,factura energia,1192000,5,604000.0,6.3,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0154_0073,PERF_0154,Servicios,salida,2026-06-08,factura energia,1108000,6,635500.0,3.52,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0055_0044,PERF_0055,Servicios,salida,2026-05-15,factura internet,372000,5,265000.0,7.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0055_0046,PERF_0055,Servicios,salida,2026-05-15,factura internet,391000,6,270000.0,4.19,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0085_0081,PERF_0085,Alimentación,salida,2026-06-14,supermercado,112000,7,43000.0,3.58,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0046_0100,PERF_0046,Educación,salida,2026-06-30,herramienta educativa,145000,5,69000.0,10.25,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0038_0087,PERF_0038,Servicios,salida,2026-06-15,factura internet,452000,14,233500.0,7.19,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0076_0083,PERF_0076,Transporte,salida,2026-06-19,recarga transporte,643000,5,387000.0,10.79,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0086_0087,PERF_0086,Transporte,salida,2026-06-18,recarga transporte,302000,8,164000.0,6.21,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0109_0049,PERF_0109,Vestimenta,salida,2026-05-16,zapateria,160000,5,48000.0,15.11,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0109_0074,PERF_0109,Vestimenta,salida,2026-06-08,arreglo prenda,109000,7,53000.0,3.78,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0109_0090,PERF_0109,Vestimenta,salida,2026-06-21,almacen moda,118000,8,56000.0,3.98,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0129_0043,PERF_0129,Servicios,salida,2026-05-08,factura agua,122000,6,184500.0,4.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0129_0084,PERF_0129,Servicios,salida,2026-06-12,plan celular,243000,10,186500.0,4.48,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0129_0092,PERF_0129,Servicios,salida,2026-06-20,factura energia,125000,12,186500.0,4.15,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0179_0040,PERF_0179,Servicios,salida,2026-05-08,factura internet,293000,5,117000.0,11.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0036_0052,PERF_0036,Servicios,salida,2026-05-15,factura energia,212000,6,159000.0,3.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0115_0082,PERF_0115,Servicios,salida,2026-06-12,factura energia,333000,6,187000.0,3.58,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0114_0054,PERF_0114,Servicios,salida,2026-05-20,factura gas,156000,7,125000.0,4.18,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0114_0073,PERF_0114,Servicios,salida,2026-06-12,factura internet,181000,8,126500.0,6.13,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0006_0058,PERF_0006,Servicios,salida,2026-05-20,factura energia,544000,5,384000.0,4.32,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0145_0049,PERF_0145,Servicios,salida,2026-05-20,factura agua,64000,8,97500.0,3.77,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0145_0073,PERF_0145,Servicios,salida,2026-06-12,factura gas,167000,11,98000.0,7.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0061_0081,PERF_0061,Alimentación,salida,2026-06-19,supermercado,693000,8,250500.0,3.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0047_0045,PERF_0047,Servicios,salida,2026-05-08,factura internet,280000,5,140000.0,4.29,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0018_0054,PERF_0018,Servicios,salida,2026-05-20,factura energia,778000,5,192000.0,9.19,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0035_0071,PERF_0035,Servicios,salida,2026-06-08,factura agua,125000,5,158000.0,3.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0035_0078,PERF_0035,Servicios,salida,2026-06-12,factura internet,257000,7,158000.0,6.07,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0089_0086,PERF_0089,Servicios,salida,2026-06-15,factura energia,286000,9,160000.0,5.0,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0091_0064,PERF_0091,Trabajo independiente,entrada,2026-06-02,honorarios sprint software,1592000,10,696500.0,4.61,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0171_0044,PERF_0171,Trabajo independiente,entrada,2026-05-15,transferencia proyecto web,966000,6,1697000.0,4.25,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0171_0093,PERF_0171,Trabajo independiente,entrada,2026-06-30,transferencia proyecto web,5176000,11,1803000.0,3.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0142_0095,PERF_0142,Transferencias y apoyo,salida,2026-06-25,donacion,202000,5,321000.0,5.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0199_0081,PERF_0199,Educación,salida,2026-06-20,capacitacion,54000,7,76000.0,4.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0199_0088,PERF_0199,Educación,salida,2026-06-28,curso en linea,33000,8,74500.0,6.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0199_0091,PERF_0199,Educación,salida,2026-06-30,libreria,26000,9,73000.0,5.28,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0105_0095,PERF_0105,Vestimenta,salida,2026-06-29,sastreria,166000,5,89000.0,17.31,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0039_0052,PERF_0039,Educación,salida,2026-05-16,matricula curso,405000,5,91000.0,5.72,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0188_0046,PERF_0188,Inversión productiva,salida,2026-05-16,material didactico,374000,5,571000.0,3.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0036_0042,PERF_0036,Alimentación,salida,2026-05-08,supermercado,239000,5,99000.0,4.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0079_0073,PERF_0079,Transporte,salida,2026-06-11,bus urbano,247000,5,162000.0,14.33,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0079_0091,PERF_0079,Transporte,salida,2026-06-26,recarga transporte,345000,7,164000.0,20.35,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0041_0051,PERF_0041,Trabajo independiente,entrada,2026-05-11,honorarios sprint software,2008000,5,1586000.0,5.27,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0068_0081,PERF_0068,Alimentación,salida,2026-06-18,supermercado,297000,5,167000.0,4.38,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0040_0065,PERF_0040,Transporte,salida,2026-06-01,recarga transporte,188000,5,87000.0,17.03,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0067_0076,PERF_0067,Alimentación,salida,2026-06-13,tienda alimentos,740000,5,339000.0,4.36,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0198_0048,PERF_0198,Transferencias y apoyo,salida,2026-05-16,prestamo informal a tercero,252000,5,106000.0,4.69,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0150_0095,PERF_0150,Vestimenta,salida,2026-06-24,uniforme trabajo,53000,6,105500.0,8.85,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0138_0060,PERF_0138,Ingresos laborales,entrada,2026-05-28,pago clases particulares,2984000,6,269500.0,30.77,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0138_0093,PERF_0138,Ingresos laborales,entrada,2026-06-28,pago clases particulares,2303000,9,290000.0,30.86,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0032,PERF_0088,Ocio,salida,2026-05-01,filamento impresion 3d,294000,5,53000.0,23.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0034,PERF_0088,Ocio,salida,2026-05-02,spotify,211000,6,56500.0,7.72,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0088_0056,PERF_0088,Ocio,salida,2026-05-24,juego digital,259000,7,60000.0,5.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0089_0051,PERF_0089,Transporte,salida,2026-05-13,recarga transporte,198000,5,129000.0,4.65,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0173_0088,PERF_0173,Transferencias y apoyo,salida,2026-06-19,prestamo informal a tercero,324000,5,148000.0,3.96,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0090_0076,PERF_0090,Deuda y financiación,salida,2026-06-17,pago credito,523000,5,286000.0,4.44,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0046_0080,PERF_0046,Alimentación,salida,2026-06-13,tienda alimentos,329000,5,89000.0,8.99,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0134_0070,PERF_0134,Transporte,salida,2026-06-06,recarga transporte,94000,7,65000.0,6.52,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0134_0085,PERF_0134,Transporte,salida,2026-06-18,recarga transporte,115000,8,66500.0,5.03,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0134_0095,PERF_0134,Transporte,salida,2026-06-27,combustible,31000,9,68000.0,3.57,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0120_0079,PERF_0120,Servicios,salida,2026-06-12,factura internet,285000,6,146500.0,6.67,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0007_0082,PERF_0007,Inversión productiva,salida,2026-06-18,insumos consultorio,1238000,6,704000.0,3.51,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0166_0094,PERF_0166,Educación,salida,2026-06-27,matricula curso,384000,5,96000.0,9.71,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0011_0049,PERF_0011,Servicios,salida,2026-05-15,factura internet,895000,5,426000.0,12.17,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0182_0043,PERF_0182,Servicios,salida,2026-05-12,factura gas,733000,5,420000.0,3.84,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0149_0061,PERF_0149,Inversión productiva,salida,2026-05-25,herramientas cultivo,241000,7,155000.0,3.87,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0095_0066,PERF_0095,Vestimenta,salida,2026-05-30,arreglo prenda,131000,5,46000.0,3.58,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0093_0081,PERF_0093,Servicios,salida,2026-06-20,factura internet,195000,7,120000.0,4.22,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0029_0048,PERF_0029,Servicios,salida,2026-05-20,factura internet,270000,5,198000.0,4.41,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0191_0077,PERF_0191,Alimentación,salida,2026-06-14,supermercado,299000,5,216000.0,3.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0109_0066,PERF_0109,Transferencias y apoyo,salida,2026-06-03,donacion,145000,5,94000.0,4.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0076_0078,PERF_0076,Servicios,salida,2026-06-15,factura internet,555000,9,366000.0,3.75,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0084_0073,PERF_0084,Inversión productiva,salida,2026-06-03,mantenimiento controlador,556000,6,830000.0,3.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0101_0077,PERF_0101,Servicios,salida,2026-06-08,plan celular,193000,6,345000.0,3.54,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0001_0058,PERF_0001,Inversión productiva,salida,2026-05-19,servidor nube,233000,5,132000.0,7.57,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0001_0062,PERF_0001,Inversión productiva,salida,2026-05-28,licencia github,249000,8,130500.0,6.39,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0001_0073,PERF_0001,Inversión productiva,salida,2026-06-10,servidor nube,233000,9,132000.0,3.59,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0064_0092,PERF_0064,Vestimenta,salida,2026-06-21,uniforme trabajo,89000,6,38500.0,3.78,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0117_0096,PERF_0117,Educación,salida,2026-06-25,libreria,130000,5,254000.0,41.82,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0071_0082,PERF_0071,Alimentación,salida,2026-06-16,supermercado,245000,5,131000.0,3.84,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0071_0083,PERF_0071,Alimentación,salida,2026-06-19,mercado barrio,272000,7,131000.0,4.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0119_0070,PERF_0119,Trabajo independiente,entrada,2026-06-02,abono proyecto audiovisual,48000,11,110000.0,3.8,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0109_0040,PERF_0109,Inversión productiva,salida,2026-05-09,transporte cosecha,434000,5,102000.0,8.0,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0047_0070,PERF_0047,Ocio,salida,2026-06-02,netflix,207000,8,82000.0,4.32,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0047_0086,PERF_0047,Ocio,salida,2026-06-17,hotel viaje,212000,10,82000.0,4.5,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0156_0064,PERF_0156,Salud,salida,2026-05-31,seguro salud,245000,6,156500.0,8.53,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0156_0078,PERF_0156,Salud,salida,2026-06-13,seguro salud,231000,8,156500.0,4.79,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0156_0094,PERF_0156,Salud,salida,2026-06-29,seguro salud,240000,10,156500.0,5.36,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0188_0067,PERF_0188,Alimentación,salida,2026-06-03,cafe,110000,7,322000.0,3.97,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0026_0068,PERF_0026,Ocio,salida,2026-06-08,accesorio gamer,262000,8,86000.0,5.4,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0187_0065,PERF_0187,Alimentación,salida,2026-06-02,supermercado,263000,5,157000.0,4.77,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0005_0066,PERF_0005,Transporte,salida,2026-06-06,recarga transporte,316000,6,103500.0,4.48,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0191_0085,PERF_0191,Transporte,salida,2026-06-25,viaje movilidad,137000,7,78000.0,13.26,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0087_0070,PERF_0087,Inversión productiva,salida,2026-06-05,compra camara,466000,5,234000.0,4.47,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0031_0047,PERF_0031,Deuda y financiación,salida,2026-05-10,cuota prestamo,341000,5,191000.0,4.05,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0008_0087,PERF_0008,Ingresos laborales,entrada,2026-06-28,bonificacion docente,4892000,5,527000.0,12.91,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0042_0062,PERF_0042,Inversión productiva,salida,2026-05-29,software historia clinica,566000,6,1173000.0,4.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0019_0084,PERF_0019,Inversión productiva,salida,2026-06-16,transporte cosecha,173000,7,102000.0,4.35,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0116_0094,PERF_0116,Transferencias y apoyo,salida,2026-06-29,apoyo familiar,315000,5,418000.0,6.95,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0073_0044,PERF_0073,Ocio,salida,2026-05-10,taller artesanias,225000,5,124000.0,9.73,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0149_0075,PERF_0149,Transporte,salida,2026-06-05,transmilenio,152000,6,92000.0,4.76,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0165_0081,PERF_0165,Transporte,salida,2026-06-12,recarga transporte,281000,6,88500.0,6.04,evento_inusual_observado,monto_alejado_del_historial_previo
TX_0165_0096,PERF_0165,Transporte,salida,2026-06-29,transmilenio,288000,8,89500.0,6.23,evento_inusual_observado,monto_alejado_del_historial_previo
