perfil_id,descripcion_normalizada,direccion,tipo_movimiento,categoria_principal,ocurrencias,fecha_inicial,fecha_final,valor_mediano,dataset_declara_recurrente,regularidad_dataset,estado_ingreso_perfil,fechas_distintas,intervalo_mediano_dias,dispersion_intervalo_dias,cadencia_observada,regularidad_pct,estado_patron,naturaleza_observada,nivel_incertidumbre
PERF_0190,pago institucion,salida,gasto,Educación,1,2026-06-17,2026-06-17,220000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0190,plataforma streaming,salida,gasto,Ocio,1,2026-06-20,2026-06-20,120000.0,False,variable,mixto,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,pago arriendo,salida,gasto,Vivienda,3,2026-04-01,2026-06-02,1208000.0,True,fijo,variable,3,31.0,0.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0191,libro digital,salida,gasto,Educación,1,2026-04-01,2026-04-01,84000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,zapateria,salida,gasto,Vestimenta,1,2026-04-01,2026-04-01,79000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,transferencia proyecto web,entrada,ingreso_generado,Trabajo independiente,7,2026-04-02,2026-06-27,1771000.0,True,fijo,variable,7,15.0,5.5,irregular,16.67,sin_regularidad_suficiente,variable,media
PERF_0191,pago intereses,salida,pago_deuda,Deuda y financiación,6,2026-04-03,2026-06-08,252500.0,True,fijo,variable,6,4.0,2.0,irregular,20.0,sin_regularidad_suficiente,variable,media
PERF_0191,drogueria,salida,gasto,Salud,3,2026-04-05,2026-06-26,335000.0,True,fijo,variable,3,41.0,16.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0191,factura energia,salida,gasto,Servicios,4,2026-04-08,2026-06-12,237500.0,True,fijo,variable,4,23.0,12.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0191,honorarios sprint software,entrada,ingreso_generado,Trabajo independiente,2,2026-04-08,2026-04-12,1843000.0,False,variable,variable,2,4.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0191,arreglo vivienda,salida,gasto,Vivienda,1,2026-04-09,2026-04-09,200000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,taller artesanias,salida,gasto,Ocio,1,2026-04-12,2026-04-12,152000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,tienda de hilos,salida,gasto,Ocio,2,2026-04-12,2026-05-27,129000.0,True,fijo,variable,2,45.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0191,factura internet,salida,gasto,Servicios,4,2026-04-15,2026-06-15,170500.0,True,fijo,variable,4,18.0,13.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0191,supermercado,salida,gasto,Alimentación,3,2026-04-15,2026-06-14,222000.0,True,fijo,variable,3,30.0,14.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0191,dominio y hosting,salida,gasto,Inversión productiva,5,2026-04-15,2026-05-13,427000.0,True,fijo,variable,5,7.5,2.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0191,licencia github,salida,gasto,Inversión productiva,2,2026-04-16,2026-04-17,378000.0,False,variable,variable,2,1.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0191,combustible,salida,gasto,Transporte,1,2026-04-17,2026-04-17,75000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,servidor nube,salida,gasto,Inversión productiva,5,2026-04-18,2026-06-11,452000.0,True,fijo,variable,5,9.0,2.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0191,spotify,salida,gasto,Ocio,2,2026-04-18,2026-06-26,182000.0,True,fijo,variable,2,69.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0191,recarga transporte,salida,gasto,Transporte,4,2026-04-19,2026-06-26,266500.0,True,fijo,variable,4,27.0,2.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0191,examen medico,salida,gasto,Salud,1,2026-04-21,2026-04-21,185000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,pago institucion,salida,gasto,Educación,1,2026-04-21,2026-04-21,273000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,juego digital,salida,gasto,Ocio,1,2026-04-25,2026-04-25,159000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,compra tarjeta grafica,salida,gasto,Inversión productiva,1,2026-05-02,2026-05-02,329000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,curso en linea,salida,gasto,Educación,1,2026-05-02,2026-05-02,81000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,abono subsidio,entrada,apoyo_recibido,Apoyos recibidos,1,2026-05-06,2026-05-06,549000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,administracion conjunto,salida,gasto,Vivienda,1,2026-05-07,2026-05-07,260000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,factura gas,salida,gasto,Servicios,2,2026-05-08,2026-05-08,203000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,factura agua,salida,gasto,Servicios,1,2026-05-08,2026-05-08,176000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,pago desarrollo app,entrada,ingreso_generado,Trabajo independiente,2,2026-05-09,2026-06-17,2829000.0,True,fijo,variable,2,39.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0191,plan celular,salida,gasto,Servicios,2,2026-05-15,2026-06-15,234500.0,True,fijo,variable,2,31.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0191,estacion servicio,salida,gasto,Transporte,1,2026-05-17,2026-05-17,76000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,pago qr,salida,gasto,Otra / ambigua,1,2026-05-19,2026-05-19,146000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,apoyo familiar,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-21,2026-05-21,285000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,compra pos,salida,gasto,Otra / ambigua,1,2026-05-23,2026-05-23,152000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,boleteria,salida,gasto,Ocio,1,2026-05-24,2026-05-24,117000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,tienda arte y pintura,salida,gasto,Ocio,1,2026-05-24,2026-05-24,72000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,seguro salud,salida,gasto,Salud,1,2026-05-28,2026-05-28,282000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,tienda alimentos,salida,gasto,Alimentación,1,2026-06-01,2026-06-01,371000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,taller vehiculo,salida,gasto,Transporte,1,2026-06-05,2026-06-05,78000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,ferreteria reparacion,salida,gasto,Vivienda,2,2026-06-06,2026-06-12,230000.0,False,variable,variable,2,6.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0191,comida rapida,salida,gasto,Alimentación,2,2026-06-06,2026-06-10,208500.0,False,variable,variable,2,4.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0191,laboratorio clinico,salida,gasto,Salud,1,2026-06-08,2026-06-08,251000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,herramienta educativa,salida,gasto,Educación,1,2026-06-12,2026-06-12,108000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,accesorios personales,salida,gasto,Vestimenta,1,2026-06-16,2026-06-16,109000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,viaje movilidad,salida,gasto,Transporte,2,2026-06-17,2026-06-25,107500.0,False,variable,variable,2,8.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0191,entrada evento,salida,gasto,Ocio,1,2026-06-19,2026-06-19,243000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,transferencia a tercero,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-06-26,2026-06-26,100000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0191,tienda ropa,salida,gasto,Vestimenta,1,2026-06-26,2026-06-26,190000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,prestamo informal a tercero,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-04-01,2026-04-01,192000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,insumos consultorio,salida,gasto,Inversión productiva,1,2026-04-01,2026-04-01,323000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,cuota hipoteca,salida,gasto,Vivienda,3,2026-04-02,2026-06-02,1166000.0,True,fijo,variable,3,30.5,2.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0192,sastreria,salida,gasto,Vestimenta,3,2026-04-02,2026-05-29,199000.0,True,fijo,variable,3,28.5,21.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0192,administracion conjunto,salida,gasto,Vivienda,3,2026-04-03,2026-05-28,239000.0,True,fijo,variable,3,27.5,14.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0192,mercado barrio,salida,gasto,Alimentación,2,2026-04-05,2026-04-05,248000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,arreglo vivienda,salida,gasto,Vivienda,1,2026-04-06,2026-04-06,122000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,compra inventario,salida,gasto,Inversión productiva,2,2026-04-07,2026-04-13,341500.0,False,variable,variable,2,6.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0192,factura energia,salida,gasto,Servicios,5,2026-04-08,2026-06-12,253000.0,True,fijo,variable,5,14.0,10.0,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0192,plan celular,salida,gasto,Servicios,1,2026-04-08,2026-04-08,165000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,apoyo familiar,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-04-08,2026-04-08,246000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,recarga transporte,salida,gasto,Transporte,3,2026-04-11,2026-06-16,229000.0,True,fijo,variable,3,33.0,11.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0192,supermercado,salida,gasto,Alimentación,3,2026-04-12,2026-06-15,308000.0,True,fijo,variable,3,32.0,6.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0192,factura gas,salida,gasto,Servicios,2,2026-04-12,2026-05-15,216000.0,True,fijo,variable,2,33.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0192,cafeteria,salida,gasto,Alimentación,1,2026-04-12,2026-04-12,76000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,honorarios valoracion,entrada,ingreso_generado,Trabajo independiente,5,2026-04-12,2026-06-24,1246000.0,True,fijo,variable,4,32.0,4.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0192,transferencia ayuda,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-04-13,2026-04-13,127000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,factura internet,salida,gasto,Servicios,3,2026-04-15,2026-06-15,425000.0,True,fijo,variable,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0192,pago pedidos tienda,entrada,ingreso_generado,Ventas y actividad comercial,4,2026-04-15,2026-06-12,364500.0,True,fijo,variable,4,9.0,5.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0192,seguro salud,salida,gasto,Salud,2,2026-04-20,2026-06-05,177000.0,True,fijo,variable,2,46.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0192,ventas del dia,entrada,ingreso_generado,Ventas y actividad comercial,3,2026-04-20,2026-06-06,318000.0,True,fijo,variable,3,23.5,10.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0192,drogueria,salida,gasto,Salud,1,2026-04-22,2026-04-22,248000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,pago cuota deuda,salida,pago_deuda,Deuda y financiación,3,2026-04-25,2026-05-17,231000.0,True,fijo,variable,3,11.0,6.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0192,tienda ropa,salida,gasto,Vestimenta,2,2026-04-25,2026-06-07,170000.0,True,fijo,variable,2,43.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0192,curso de cocina,salida,gasto,Ocio,1,2026-04-27,2026-04-27,116000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,libreria,salida,gasto,Educación,1,2026-04-28,2026-04-28,144000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,transferencia ayuda,entrada,apoyo_recibido,Apoyos recibidos,1,2026-04-28,2026-04-28,396000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,tienda videojuegos,salida,gasto,Ocio,2,2026-05-05,2026-06-14,122500.0,True,fijo,variable,2,40.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0192,pago plan alimentario,entrada,ingreso_generado,Trabajo independiente,5,2026-05-05,2026-06-22,906000.0,True,fijo,variable,5,7.0,5.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0192,almacen moda,salida,gasto,Vestimenta,2,2026-05-06,2026-06-03,165500.0,True,fijo,variable,2,28.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0192,laboratorio clinico,salida,gasto,Salud,1,2026-05-06,2026-05-06,258000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,entrada evento,salida,gasto,Ocio,2,2026-05-07,2026-05-27,213500.0,False,variable,variable,2,20.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0192,abono venta productos,entrada,ingreso_generado,Ventas y actividad comercial,5,2026-05-10,2026-06-15,257000.0,True,fijo,variable,4,11.0,1.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0192,accesorios personales,salida,gasto,Vestimenta,3,2026-05-11,2026-06-27,97000.0,True,fijo,variable,3,23.5,20.5,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0192,factura agua,salida,gasto,Servicios,1,2026-05-12,2026-05-12,279000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,herramienta educativa,salida,gasto,Educación,2,2026-05-13,2026-06-16,199500.0,True,fijo,variable,2,34.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0192,pago institucion,salida,gasto,Educación,1,2026-05-15,2026-05-15,269000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,bascula profesional,salida,gasto,Inversión productiva,2,2026-05-17,2026-06-21,611500.0,True,fijo,variable,2,35.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0192,consulta nutricional,entrada,ingreso_generado,Trabajo independiente,1,2026-05-26,2026-05-26,485000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,hotel turismo,salida,gasto,Ocio,1,2026-06-01,2026-06-01,299000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,cafe,salida,gasto,Alimentación,1,2026-06-02,2026-06-02,121000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,software historia clinica,salida,gasto,Inversión productiva,1,2026-06-05,2026-06-05,605000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,regalo recibido,entrada,apoyo_recibido,Apoyos recibidos,1,2026-06-09,2026-06-09,491000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,ferreteria reparacion,salida,gasto,Vivienda,1,2026-06-12,2026-06-12,297000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,copago salud,salida,gasto,Salud,1,2026-06-15,2026-06-15,403000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,repuesto transporte,salida,gasto,Transporte,1,2026-06-15,2026-06-15,277000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,comida rapida,salida,gasto,Alimentación,1,2026-06-19,2026-06-19,84000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,uniforme trabajo,salida,gasto,Vestimenta,1,2026-06-22,2026-06-22,164000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,taller vehiculo,salida,gasto,Transporte,1,2026-06-22,2026-06-22,222000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,boleteria,salida,gasto,Ocio,1,2026-06-27,2026-06-27,271000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0192,consulta medica,salida,gasto,Salud,1,2026-06-28,2026-06-28,348000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,pago arriendo,salida,gasto,Vivienda,3,2026-04-03,2026-06-03,1554000.0,True,fijo,variable,3,30.5,1.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0193,arreglo vivienda,salida,gasto,Vivienda,1,2026-04-03,2026-04-03,33000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,restaurante,salida,gasto,Alimentación,2,2026-04-03,2026-06-24,168000.0,True,fijo,variable,2,82.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0193,abono toque fin de semana,entrada,ingreso_generado,Trabajo independiente,1,2026-04-04,2026-04-04,922000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,agencia de viajes,salida,gasto,Ocio,2,2026-04-05,2026-04-10,99500.0,False,variable,variable,2,5.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0193,almacen moda,salida,gasto,Vestimenta,1,2026-04-05,2026-04-05,29000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,honorarios mezcla musical,entrada,ingreso_generado,Trabajo independiente,8,2026-04-05,2026-06-25,558500.0,True,fijo,variable,7,14.0,5.5,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0193,recarga transporte,salida,gasto,Transporte,5,2026-04-07,2026-06-10,141000.0,True,fijo,variable,5,14.0,7.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,drogueria,salida,gasto,Salud,1,2026-04-08,2026-04-08,93000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,pago credito,salida,pago_deuda,Deuda y financiación,3,2026-04-09,2026-06-27,299000.0,True,fijo,variable,3,39.5,7.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,debito comercio,salida,gasto,Otra / ambigua,2,2026-04-09,2026-05-11,110000.0,True,fijo,variable,2,32.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0193,factura energia,salida,gasto,Servicios,3,2026-04-12,2026-06-15,298000.0,True,fijo,variable,3,32.0,1.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0193,factura internet,salida,gasto,Servicios,4,2026-04-15,2026-06-12,352000.0,True,fijo,variable,3,29.0,6.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,seguro salud,salida,gasto,Salud,2,2026-04-15,2026-06-05,259000.0,True,fijo,variable,2,51.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0193,donacion,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-04-17,2026-04-17,39000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,abono mercado campesino,entrada,ingreso_generado,Ventas y actividad comercial,5,2026-04-17,2026-06-21,349000.0,True,fijo,variable,5,12.0,4.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,licencia software dj,salida,gasto,Inversión productiva,3,2026-04-18,2026-05-13,256000.0,True,fijo,variable,3,12.5,5.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,venta productos agricolas,entrada,ingreso_generado,Ventas y actividad comercial,3,2026-04-19,2026-06-10,407000.0,True,fijo,variable,3,26.0,8.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,juego digital,salida,gasto,Ocio,2,2026-04-23,2026-06-22,133000.0,True,fijo,variable,2,60.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0193,pago evento dj,entrada,ingreso_generado,Trabajo independiente,7,2026-04-23,2026-06-14,507000.0,True,fijo,variable,7,6.0,4.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0193,supermercado,salida,gasto,Alimentación,3,2026-04-26,2026-06-04,299000.0,True,fijo,variable,3,19.5,7.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,cafe,salida,gasto,Alimentación,1,2026-04-26,2026-04-26,114000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,transmilenio,salida,gasto,Transporte,1,2026-04-27,2026-04-27,150000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,herramientas cultivo,salida,gasto,Inversión productiva,2,2026-04-29,2026-05-29,361500.0,True,fijo,variable,2,30.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0193,uniforme trabajo,salida,gasto,Vestimenta,2,2026-05-03,2026-05-22,220500.0,False,variable,variable,2,19.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0193,compra cable audio,salida,gasto,Inversión productiva,2,2026-05-03,2026-05-25,436500.0,False,variable,variable,2,22.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0193,devolucion compra,entrada,devolucion,Devoluciones y reembolsos,1,2026-05-05,2026-05-05,170000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,viaje movilidad,salida,gasto,Transporte,1,2026-05-12,2026-05-12,281000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,laboratorio clinico,salida,gasto,Salud,1,2026-05-19,2026-05-19,342000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,prestamo informal a tercero,salida,transferencia_apoyo,Transferencias y apoyo,2,2026-05-22,2026-05-22,321000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,consulta medica,salida,gasto,Salud,1,2026-05-27,2026-05-27,236000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,apoyo familiar,salida,transferencia_apoyo,Transferencias y apoyo,3,2026-05-29,2026-06-17,294000.0,True,fijo,variable,3,9.5,4.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,transferencia ayuda,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-06-03,2026-06-03,534000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,herramienta educativa,salida,gasto,Educación,1,2026-06-03,2026-06-03,117000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,tienda ropa,salida,gasto,Vestimenta,1,2026-06-09,2026-06-09,166000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,administracion conjunto,salida,gasto,Vivienda,3,2026-06-15,2026-06-26,449000.0,False,variable,variable,3,5.5,4.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0193,spotify,salida,gasto,Ocio,1,2026-06-18,2026-06-18,288000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,zapateria,salida,gasto,Vestimenta,1,2026-06-22,2026-06-22,150000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,ferreteria reparacion,salida,gasto,Vivienda,1,2026-06-25,2026-06-25,168000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,taller artesanias,salida,gasto,Ocio,1,2026-06-25,2026-06-25,202000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,comida rapida,salida,gasto,Alimentación,1,2026-06-26,2026-06-26,185000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0193,tienda de hilos,salida,gasto,Ocio,1,2026-06-27,2026-06-27,237000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0194,inscripcion competencia,salida,gasto,Inversión productiva,4,2026-04-01,2026-06-27,306500.0,True,fijo,variable,4,33.0,11.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0194,tienda alimentos,salida,gasto,Alimentación,2,2026-04-01,2026-05-25,262000.0,True,fijo,variable,2,54.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0194,plataforma musica,salida,gasto,Ocio,2,2026-04-02,2026-05-14,106500.0,True,fijo,variable,2,42.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0194,cuota prestamo,salida,pago_deuda,Deuda y financiación,12,2026-04-02,2026-06-18,265000.0,True,fijo,variable,12,5.0,3.0,irregular,27.27,sin_regularidad_suficiente,variable,media
PERF_0194,pago arriendo,salida,gasto,Vivienda,3,2026-04-03,2026-06-01,1031000.0,True,fijo,variable,3,29.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0194,nomina equipo ciclismo,entrada,ingreso_generado,Ingresos laborales,1,2026-04-04,2026-04-04,2121000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
