ventana_id,perfil_id,fecha_corte,periodo_desde,periodo_hasta,estado_esperado,estado_modelo,estado_calculo_modelo,confianza_pct,nivel_incertidumbre_modelo,particion,prob_acumulacion_estable_pct,prob_equilibrio_sostenible_pct,prob_variable_resiliente_pct,prob_deterioro_reciente_pct,prob_fragilidad_sostenida_pct,prob_situacion_critica_pct,prob_uso_planificado_reserva_pct
VEN_0141_2,PERF_0141,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,96.99,baja,train,96.99,0.65,2.36,0.0,0.0,0.0,0.0
VEN_0141_3,PERF_0141,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,97.54,baja,train,97.54,0.65,1.82,0.0,0.0,0.0,0.0
VEN_0142_1,PERF_0142,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,94.54,baja,train,1.41,94.54,2.61,0.0,0.0,0.0,1.44
VEN_0142_2,PERF_0142,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,98.29,baja,train,0.12,98.29,1.4,0.08,0.0,0.0,0.1
VEN_0142_3,PERF_0142,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,97.47,baja,train,1.2,97.47,0.89,0.44,0.0,0.0,0.0
VEN_0143_1,PERF_0143,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.72,baja,validation,3.17,96.72,0.1,0.0,0.0,0.0,0.0
VEN_0143_2,PERF_0143,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,53.39,media,validation,0.68,5.26,53.39,38.64,0.0,0.0,2.03
VEN_0143_3,PERF_0143,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,95.92,baja,validation,0.07,3.03,95.92,0.91,0.0,0.0,0.07
VEN_0144_1,PERF_0144,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,99.07,baja,train,99.07,0.63,0.3,0.0,0.0,0.0,0.0
VEN_0144_2,PERF_0144,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,98.14,baja,train,0.0,0.0,1.46,0.29,0.11,0.0,98.14
VEN_0144_3,PERF_0144,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,93.06,baja,train,0.0,0.1,3.54,2.38,0.92,0.0,93.06
VEN_0145_1,PERF_0145,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,92.29,baja,test,1.07,92.29,2.29,0.23,0.06,0.0,4.06
VEN_0145_2,PERF_0145,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,97.68,baja,test,1.91,97.68,0.14,0.27,0.0,0.0,0.0
VEN_0145_3,PERF_0145,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,66.36,media,test,0.19,1.5,29.46,66.36,0.37,0.0,2.12
VEN_0146_1,PERF_0146,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,90.12,baja,train,0.25,2.65,6.14,90.12,0.54,0.0,0.29
VEN_0146_2,PERF_0146,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,93.86,baja,train,0.0,0.07,0.95,1.31,93.86,0.49,3.32
VEN_0146_3,PERF_0146,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,96.62,baja,train,0.0,0.01,0.76,0.65,96.62,0.05,1.91
VEN_0147_1,PERF_0147,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,88.9,baja,train,0.0,0.08,0.0,8.57,88.9,2.29,0.16
VEN_0147_2,PERF_0147,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,92.31,baja,train,0.0,0.0,0.0,0.1,7.58,92.31,0.0
VEN_0147_3,PERF_0147,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,99.88,baja,train,0.0,0.0,0.0,0.0,0.12,99.88,0.0
VEN_0148_1,PERF_0148,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,87.92,baja,train,87.92,11.56,0.32,0.0,0.0,0.0,0.2
VEN_0148_2,PERF_0148,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,97.29,baja,train,97.29,2.59,0.12,0.0,0.0,0.0,0.0
VEN_0148_3,PERF_0148,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,98.69,baja,train,98.69,0.97,0.35,0.0,0.0,0.0,0.0
VEN_0149_1,PERF_0149,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,93.35,baja,train,1.35,93.35,3.45,0.36,0.0,0.0,1.49
VEN_0149_2,PERF_0149,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,96.63,baja,train,2.42,96.63,0.96,0.0,0.0,0.0,0.0
VEN_0149_3,PERF_0149,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.1,baja,train,2.97,96.1,0.85,0.09,0.0,0.0,0.0
VEN_0150_1,PERF_0150,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,91.12,baja,train,7.75,91.12,0.73,0.25,0.0,0.0,0.15
VEN_0150_2,PERF_0150,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,72.63,media,train,0.04,0.64,72.63,21.08,0.0,0.0,5.62
VEN_0150_3,PERF_0150,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,79.92,baja,train,0.0,0.45,79.92,14.29,0.47,0.0,4.88
VEN_0151_1,PERF_0151,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,99.29,baja,train,99.29,0.71,0.0,0.0,0.0,0.0,0.0
VEN_0151_2,PERF_0151,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,94.39,baja,train,0.0,0.23,4.81,0.43,0.14,0.0,94.39
VEN_0151_3,PERF_0151,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,99.92,baja,train,0.0,0.0,0.08,0.0,0.0,0.0,99.92
VEN_0152_1,PERF_0152,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,98.35,baja,train,1.02,98.35,0.37,0.27,0.0,0.0,0.0
VEN_0152_2,PERF_0152,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,99.66,baja,train,0.34,99.66,0.0,0.0,0.0,0.0,0.0
VEN_0152_3,PERF_0152,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,76.12,baja,train,0.0,1.22,21.11,76.12,0.0,0.0,1.55
VEN_0153_1,PERF_0153,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,91.33,baja,validation,0.04,0.44,0.0,91.33,8.12,0.0,0.08
VEN_0153_2,PERF_0153,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,99.69,baja,validation,0.0,0.04,0.0,0.27,99.69,0.0,0.0
VEN_0153_3,PERF_0153,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,98.43,baja,validation,0.0,0.0,0.0,0.0,98.43,1.57,0.0
VEN_0154_1,PERF_0154,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,98.44,baja,train,0.0,0.0,0.0,0.48,98.44,1.07,0.0
VEN_0154_2,PERF_0154,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,99.52,baja,train,0.0,0.0,0.0,0.0,0.48,99.52,0.0
VEN_0154_3,PERF_0154,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,100.0,baja,train,0.0,0.0,0.0,0.0,0.0,100.0,0.0
VEN_0155_1,PERF_0155,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,89.94,baja,train,89.94,7.04,3.02,0.0,0.0,0.0,0.0
VEN_0155_2,PERF_0155,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,96.38,baja,train,96.38,2.58,1.04,0.0,0.0,0.0,0.0
VEN_0155_3,PERF_0155,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,97.94,baja,train,97.94,0.66,1.4,0.0,0.0,0.0,0.0
VEN_0156_1,PERF_0156,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,90.27,baja,train,3.94,90.27,1.8,3.35,0.64,0.0,0.0
VEN_0156_2,PERF_0156,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,98.21,baja,train,0.66,98.21,0.29,0.84,0.0,0.0,0.0
VEN_0156_3,PERF_0156,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.33,baja,train,1.31,96.33,1.04,1.27,0.05,0.0,0.0
VEN_0157_1,PERF_0157,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.49,baja,train,3.25,96.49,0.26,0.0,0.0,0.0,0.0
VEN_0157_2,PERF_0157,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,93.5,baja,train,5.78,0.21,93.5,0.3,0.0,0.0,0.2
VEN_0157_3,PERF_0157,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,86.53,baja,train,0.85,6.06,86.53,5.09,0.04,0.0,1.44
VEN_0158_1,PERF_0158,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,92.07,baja,train,92.07,7.38,0.29,0.15,0.0,0.0,0.1
VEN_0158_2,PERF_0158,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,97.91,baja,train,0.0,0.27,1.44,0.2,0.18,0.0,97.91
VEN_0158_3,PERF_0158,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,94.21,baja,train,0.0,0.41,1.97,1.43,1.98,0.0,94.21
VEN_0159_1,PERF_0159,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,94.68,baja,train,5.32,94.68,0.0,0.0,0.0,0.0,0.0
VEN_0159_2,PERF_0159,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,91.42,baja,train,3.48,91.42,2.99,1.99,0.0,0.0,0.12
VEN_0159_3,PERF_0159,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,65.54,media,train,0.23,3.04,28.58,65.54,0.17,0.0,2.45
VEN_0160_1,PERF_0160,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,95.24,baja,test,0.0,1.46,2.11,95.24,0.78,0.0,0.41
VEN_0160_2,PERF_0160,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,97.32,baja,test,0.0,0.0,0.0,2.56,97.32,0.12,0.0
VEN_0160_3,PERF_0160,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,99.85,baja,test,0.0,0.0,0.0,0.0,99.85,0.15,0.0
VEN_0161_1,PERF_0161,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,90.84,baja,train,0.0,0.0,0.07,6.97,90.84,2.13,0.0
VEN_0161_2,PERF_0161,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,84.24,baja,train,0.0,0.0,0.0,0.11,15.65,84.24,0.0
VEN_0161_3,PERF_0161,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,100.0,baja,train,0.0,0.0,0.0,0.0,0.0,100.0,0.0
VEN_0162_1,PERF_0162,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,94.11,baja,validation,94.11,4.39,1.49,0.0,0.0,0.0,0.0
VEN_0162_2,PERF_0162,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,98.65,baja,validation,98.65,1.19,0.16,0.0,0.0,0.0,0.0
VEN_0162_3,PERF_0162,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,98.85,baja,validation,98.85,0.66,0.49,0.0,0.0,0.0,0.0
VEN_0163_1,PERF_0163,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,89.62,baja,test,2.7,89.62,3.03,4.53,0.0,0.0,0.12
VEN_0163_2,PERF_0163,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,92.09,baja,test,2.0,92.09,1.77,4.15,0.0,0.0,0.0
VEN_0163_3,PERF_0163,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,88.79,baja,test,5.27,88.79,2.59,3.35,0.0,0.0,0.0
VEN_0164_1,PERF_0164,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,82.43,baja,test,3.35,82.43,5.36,6.62,0.16,0.0,2.08
VEN_0164_2,PERF_0164,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,50.67,media,test,0.0,0.4,50.67,25.46,3.08,0.0,20.38
VEN_0164_3,PERF_0164,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,64.19,media,test,0.0,0.18,64.19,27.76,3.44,0.0,4.42
VEN_0165_1,PERF_0165,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,99.3,baja,train,99.3,0.43,0.13,0.0,0.0,0.0,0.14
VEN_0165_2,PERF_0165,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,96.21,baja,train,0.0,0.66,3.08,0.05,0.0,0.0,96.21
VEN_0165_3,PERF_0165,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,98.44,baja,train,0.0,0.0,1.4,0.16,0.0,0.0,98.44
VEN_0166_1,PERF_0166,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,95.69,baja,train,3.35,95.69,0.71,0.26,0.0,0.0,0.0
VEN_0166_2,PERF_0166,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,89.93,baja,train,0.73,89.93,5.9,3.26,0.0,0.0,0.17
VEN_0166_3,PERF_0166,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,93.33,baja,train,0.0,0.31,5.62,93.33,0.0,0.0,0.73
VEN_0167_1,PERF_0167,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,83.84,baja,train,0.11,3.98,10.77,83.84,0.45,0.0,0.85
VEN_0167_2,PERF_0167,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,81.82,baja,train,0.0,0.58,0.84,16.16,81.82,0.0,0.6
VEN_0167_3,PERF_0167,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,96.79,baja,train,0.0,0.0,0.26,2.1,96.79,0.0,0.86
VEN_0168_1,PERF_0168,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,94.33,baja,train,0.0,0.1,0.0,3.41,94.33,2.16,0.0
VEN_0168_2,PERF_0168,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,99.8,baja,train,0.0,0.0,0.0,0.0,0.2,99.8,0.0
VEN_0168_3,PERF_0168,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,96.61,baja,train,0.0,0.0,0.0,0.0,3.39,96.61,0.0
VEN_0169_1,PERF_0169,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,93.77,baja,train,93.77,4.48,1.75,0.0,0.0,0.0,0.0
VEN_0169_2,PERF_0169,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,92.64,baja,train,92.64,5.65,1.56,0.15,0.0,0.0,0.0
VEN_0169_3,PERF_0169,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,89.48,baja,train,89.48,7.82,2.69,0.0,0.0,0.0,0.0
VEN_0170_1,PERF_0170,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,93.67,baja,validation,5.31,93.67,1.02,0.0,0.0,0.0,0.0
VEN_0170_2,PERF_0170,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,83.93,baja,validation,1.31,83.93,8.07,6.37,0.0,0.0,0.32
VEN_0170_3,PERF_0170,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,93.11,baja,validation,2.33,93.11,2.77,1.79,0.0,0.0,0.0
VEN_0171_1,PERF_0171,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.67,baja,test,1.08,96.67,0.95,0.54,0.0,0.0,0.77
VEN_0171_2,PERF_0171,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,estado_incierto,requiere_confirmacion,48.57,alta,test,0.0,0.35,44.62,48.57,1.41,0.0,5.05
VEN_0171_3,PERF_0171,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,83.11,baja,test,0.52,9.61,83.11,5.75,0.0,0.0,1.02
VEN_0172_1,PERF_0172,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,98.92,baja,train,98.92,0.92,0.16,0.0,0.0,0.0,0.0
VEN_0172_2,PERF_0172,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,99.54,baja,train,0.0,0.0,0.46,0.0,0.0,0.0,99.54
VEN_0172_3,PERF_0172,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,87.05,baja,train,0.06,0.24,12.13,0.22,0.3,0.0,87.05
VEN_0173_1,PERF_0173,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,97.79,baja,train,0.9,97.79,0.14,1.17,0.0,0.0,0.0
VEN_0173_2,PERF_0173,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,99.77,baja,train,0.12,99.77,0.0,0.11,0.0,0.0,0.0
VEN_0173_3,PERF_0173,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,91.09,baja,train,0.0,0.54,7.79,91.09,0.04,0.0,0.52
VEN_0174_1,PERF_0174,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,94.76,baja,train,0.04,0.62,0.21,94.76,4.38,0.0,0.0
VEN_0174_2,PERF_0174,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,99.68,baja,train,0.0,0.0,0.11,0.0,99.68,0.21,0.0
VEN_0174_3,PERF_0174,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,99.6,baja,train,0.0,0.0,0.0,0.0,99.6,0.4,0.0
VEN_0175_1,PERF_0175,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,94.59,baja,validation,0.0,0.0,0.0,1.1,94.59,4.31,0.0
VEN_0175_2,PERF_0175,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,99.5,baja,validation,0.0,0.0,0.0,0.0,0.5,99.5,0.0
VEN_0175_3,PERF_0175,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,100.0,baja,validation,0.0,0.0,0.0,0.0,0.0,100.0,0.0
VEN_0176_1,PERF_0176,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,90.4,baja,train,90.4,6.06,3.46,0.08,0.0,0.0,0.0
VEN_0176_2,PERF_0176,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,97.96,baja,train,97.96,0.87,1.17,0.0,0.0,0.0,0.0
VEN_0176_3,PERF_0176,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,96.63,baja,train,96.63,0.48,2.89,0.0,0.0,0.0,0.0
VEN_0177_1,PERF_0177,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.29,baja,validation,3.05,96.29,0.51,0.0,0.0,0.0,0.15
VEN_0177_2,PERF_0177,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,96.72,baja,validation,1.24,96.72,0.64,1.41,0.0,0.0,0.0
VEN_0177_3,PERF_0177,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,98.31,baja,validation,1.11,98.31,0.13,0.45,0.0,0.0,0.0
VEN_0178_1,PERF_0178,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.87,baja,validation,1.03,96.87,0.63,0.94,0.13,0.0,0.4
VEN_0178_2,PERF_0178,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,variable_resiliente,calculado,77.46,baja,validation,0.0,2.4,77.46,17.56,0.2,0.0,2.38
VEN_0178_3,PERF_0178,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,83.74,baja,validation,0.0,0.42,83.74,7.8,3.06,0.0,4.98
VEN_0179_1,PERF_0179,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,88.93,baja,train,88.93,9.9,0.96,0.22,0.0,0.0,0.0
VEN_0179_2,PERF_0179,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,89.02,baja,train,0.43,1.23,6.13,2.37,0.81,0.0,89.02
VEN_0179_3,PERF_0179,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,89.94,baja,train,0.14,0.73,3.31,4.84,1.05,0.0,89.94
VEN_0180_1,PERF_0180,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,97.44,baja,train,0.23,97.44,1.19,1.13,0.0,0.0,0.0
VEN_0180_2,PERF_0180,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,97.56,baja,train,0.36,97.56,0.71,1.19,0.0,0.0,0.18
VEN_0180_3,PERF_0180,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,78.6,baja,train,0.0,0.82,20.19,78.6,0.07,0.0,0.32
VEN_0181_1,PERF_0181,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,93.27,baja,train,0.0,1.21,3.74,93.27,1.61,0.0,0.18
VEN_0181_2,PERF_0181,2026-05-31,2026-04-01,2026-05-31,fragilidad_sostenida,fragilidad_sostenida,calculado,95.35,baja,train,0.0,0.11,0.21,3.59,95.35,0.54,0.2
VEN_0181_3,PERF_0181,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,calculado,99.1,baja,train,0.0,0.0,0.25,0.24,99.1,0.41,0.0
VEN_0182_1,PERF_0182,2026-04-30,2026-04-01,2026-04-30,fragilidad_sostenida,fragilidad_sostenida,calculado,99.28,baja,train,0.0,0.0,0.0,0.72,99.28,0.0,0.0
VEN_0182_2,PERF_0182,2026-05-31,2026-04-01,2026-05-31,situacion_critica,situacion_critica,calculado,94.38,baja,train,0.0,0.0,0.0,0.0,5.62,94.38,0.0
VEN_0182_3,PERF_0182,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,calculado,99.59,baja,train,0.0,0.0,0.0,0.0,0.41,99.59,0.0
VEN_0183_1,PERF_0183,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,94.7,baja,train,94.7,4.72,0.58,0.0,0.0,0.0,0.0
VEN_0183_2,PERF_0183,2026-05-31,2026-04-01,2026-05-31,acumulacion_estable,acumulacion_estable,calculado,99.38,baja,train,99.38,0.09,0.53,0.0,0.0,0.0,0.0
VEN_0183_3,PERF_0183,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,calculado,99.36,baja,train,99.36,0.31,0.33,0.0,0.0,0.0,0.0
VEN_0184_1,PERF_0184,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,73.69,media,test,1.46,73.69,6.28,17.49,0.05,0.0,1.03
VEN_0184_2,PERF_0184,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,89.8,baja,test,2.74,89.8,2.76,4.2,0.18,0.0,0.32
VEN_0184_3,PERF_0184,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,calculado,93.4,baja,test,1.14,93.4,1.44,3.74,0.18,0.0,0.08
VEN_0185_1,PERF_0185,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,96.41,baja,test,1.16,96.41,1.27,1.07,0.09,0.0,0.0
VEN_0185_2,PERF_0185,2026-05-31,2026-04-01,2026-05-31,variable_resiliente,estado_incierto,requiere_confirmacion,49.63,alta,test,0.16,1.02,46.46,49.63,0.61,0.0,2.11
VEN_0185_3,PERF_0185,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,calculado,56.36,media,test,0.12,0.43,56.36,31.98,4.85,0.0,6.25
VEN_0186_1,PERF_0186,2026-04-30,2026-04-01,2026-04-30,acumulacion_estable,acumulacion_estable,calculado,92.85,baja,test,92.85,3.64,3.5,0.0,0.0,0.0,0.0
VEN_0186_2,PERF_0186,2026-05-31,2026-04-01,2026-05-31,uso_planificado_reserva,uso_planificado_reserva,calculado,93.79,baja,test,0.0,0.61,5.06,0.54,0.0,0.0,93.79
VEN_0186_3,PERF_0186,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,uso_planificado_reserva,calculado,96.44,baja,test,0.0,0.13,2.71,0.72,0.0,0.0,96.44
VEN_0187_1,PERF_0187,2026-04-30,2026-04-01,2026-04-30,equilibrio_sostenible,equilibrio_sostenible,calculado,93.77,baja,test,3.73,93.77,1.28,0.66,0.0,0.0,0.56
VEN_0187_2,PERF_0187,2026-05-31,2026-04-01,2026-05-31,equilibrio_sostenible,equilibrio_sostenible,calculado,97.03,baja,test,0.88,97.03,1.9,0.19,0.0,0.0,0.0
VEN_0187_3,PERF_0187,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,calculado,76.04,baja,test,0.18,0.8,20.8,76.04,0.24,0.0,1.94
VEN_0188_1,PERF_0188,2026-04-30,2026-04-01,2026-04-30,deterioro_reciente,deterioro_reciente,calculado,91.09,baja,validation,0.0,0.12,0.0,91.09,8.71,0.0,0.08
